row ID,row m/z,row retention time,PB1_C18NEG_2.mzML ,PB2_C18NEG_3.mzML ,PB3_C18NEG_4.mzML ,6111_U4_C18NEG_42.mzML ,6101_U2_C18NEG_30.mzML ,6102_U1_C18NEG_26.mzML ,6110_U2_C18NEG_34.mzML ,6105_U4_C18NEG_47.mzML ,6103_U4_C18NEG_53.mzML ,6105_U1_C18NEG_43.mzML ,6104_U1_C18NEG_55.mzML ,6113_U4_C18NEG_62.mzML ,6105_U2_C18NEG_40.mzML ,6113_U3_C18NEG_15.mzML ,6102_U3_C18NEG_48.mzML ,6101_U3_C18NEG_29.mzML ,6108_U4_C18NEG_18.mzML ,6104_U4_C18NEG_12.mzML ,6111_U1_C18NEG_51.mzML ,6105_U3_C18NEG_39.mzML ,6110_U4_C18NEG_10.mzML ,6111_U3_C18NEG_54.mzML ,6104_U2_C18NEG_19.mzML ,6101_U1_C18NEG_59.mzML ,6111_U2_C18NEG_35.mzML ,6113_U2_C18NEG_31.mzML ,6101_U4_C18NEG_14.mzML ,6103_U3_C18NEG_61.mzML ,6108_U3_C18NEG_28.mzML ,6109_U1_C18NEG_58.mzML ,6104_U3_C18NEG_32.mzML ,6110_U3_C18NEG_45.mzML ,6108_U2_C18NEG_27.mzML ,6108_U1_C18NEG_44.mzML ,6102_U4_C18NEG_50.mzML ,PooledQC10_C18NEG_64.mzML ,6103_U2_C18NEG_60.mzML ,PooledQC9_C18NEG_57.mzML ,6102_U2_C18NEG_16.mzML ,6112_U2_C18NEG_37.mzML ,6110_U1_C18NEG_11.mzML ,6112_U4_C18NEG_63.mzML ,6109_U3_C18NEG_52.mzML ,6109_U4_C18NEG_22.mzML ,6109_U2_C18NEG_13.mzML ,6106_U4_C18NEG_36.mzML ,6113_U1_C18NEG_24.mzML ,PooledQC5_C18NEG_25.mzML ,6106_U3_C18NEG_20.mzML ,PooledQC6_C18NEG_33.mzML ,6112_U3_C18NEG_56.mzML ,PooledQC4_C18NEG_17.mzML ,PooledQC8_C18NEG_49.mzML ,PooledQC7_C18NEG_41.mzML ,6103_U1_C18NEG_21.mzML ,6106_U1_C18NEG_23.mzML ,6106_U2_C18NEG_46.mzML ,6112_U1_C18NEG_38.mzML ,Prerun_PooledQC3_C18NEG_7_1.mzML 
5688,525.0333949,3.6061227,0,0,0,12501.271,7867.9565,0,0,1096.4861,1140.3828,1322.2957,1463.0851,12944.129,9982.8,1061.0398,1291.7953,1170.7648,0,8508.893,1682.8318,1795.4313,33569.53,1143.0038,1142.9062,1148.347,1132.975,1340.4689,1291.1068,1176.2645,1267.8829,1684.0588,1161.9585,1961.1895,11429.318,1208.6805,1296.2192,5324.5327,8770.754,4657.61,16432.656,3659.266,3971.1865,1559.5215,2152.0645,27848.314,3668.2473,2584.3408,1446.3121,5999.485,0,4640.7427,1351.2096,5510.1987,4140.582,4227.3115,1511.074,0,0,1817.669,4807.142
5690,322.1104991,3.6051676,0,0,0,0,0,0,0,1731.0074,0,0,1007.2862,0,0,0,0,0,0,1286.5935,1284.3048,0,1219.9031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18750.52,0,16123.463,0,0,0,0,0,1067.1506,0,172688.75,1100.811,13489.829,140327.94,16889.775,0,18827.355,16267.628,18739.432,0,151227.02,102780.16,0,13805.552
5692,393.0495374,3.6046655,0,0,0,17994.143,11281.469,1547.2397,2493.144,1083.0135,3176.76,1709.8965,1490.2605,10192.95,29113.83,1143.3068,4367.269,2057.0996,1557.2833,7960.739,2272.047,2770.298,30195.56,2113.5305,1424.5961,2999.898,4440.04,2218.0002,1938.4031,3673.9316,1937.6277,7721.935,1445.5349,1786.7189,6215.037,1882.9528,5308.1436,6185.668,21558.086,5769.735,9952.096,6653.961,2982.166,1593.4023,6893.282,6608.291,4966.3604,21506.512,2375.7341,6984.5405,7356.504,6827.6074,1725.0332,5674.018,4957.4077,5493.645,6468.962,4455.459,12143.8125,1585.3282,6642.24
5721,427.1970028,3.6400917,0,0,0,3006.5537,5215.8374,1750.5648,2250.6052,2734.36,3191.1912,3970.5432,5404.4976,2379.7363,1717.2355,2808.2402,3126.0378,2277.557,4576.652,2365.1218,8136.218,1603.1428,2230.18,18710.125,24757.568,8879.796,2125.1316,3898.9966,7459.6294,3306.829,2769.1135,2301.6008,32945.484,1786.7379,4608.3115,15259.81,12927.322,7369.083,2479.9316,7283.8623,2252.7822,1625.5419,2972.4443,2315.176,37526.133,1427.4822,71486.28,1252.2192,3252.9458,7402.742,1973.584,7418.419,2853.7202,7039.806,7267.0063,7157.4688,2573,6121.8267,2312.3096,5462.7236,6685.515
5732,383.0463844,3.6008942,0,0,0,1747.9762,2125.001,2248.8909,1350.1224,1515.9762,6360.287,6945.4653,2309.2224,9014.227,3889.168,2168.283,1457.0082,2985.5388,2574.2544,1745.827,4077.7224,12128.061,2104.1562,2225.0925,1284.2366,3880.3806,2021.048,4840.4097,2651.8232,13860.337,2775.1606,13108.37,4126.898,2153.2527,1948.4052,2475.2107,3047.4004,3630.6152,2822.5967,3749.2725,2805.4143,4294.9062,4282.8364,3374.1584,12588.821,2710.027,30501.139,2543.4202,7879.7407,4327.713,2346.2075,4272.5,8058.993,4407.113,4124.86,4004.3235,10512.765,1742.9587,5680.9087,7799.372,3864.8267
5739,295.1297829,3.6411839,0,0,0,19796.13,7887.5874,7556.4023,16807.713,7550.4478,25827.354,4593.6694,5852.7104,21938.584,12469.554,26033.3,10374.155,19856.506,10947.835,7146.9146,15136.74,6222.637,13387.093,23703.553,38801.55,15778.312,13991.932,22331.645,17685.326,24339.865,33743.695,13027.253,12481.987,28790.74,5492.634,8019.6323,16311.429,21926.756,27223.797,18733.803,21126.406,15197.922,27241.73,11956.075,13025.906,33751.11,42448.844,7534.4424,23227.92,18266.45,5597.194,19464.154,9520.25,22554.846,21181.844,17400.564,27126.93,12095.49,7891.1724,11206.399,19628.418
5752,585.018435,3.6429844,0,0,0,1617.0715,15123.041,0,1344.9111,3683.7324,1398.2491,1560.7246,1307.5603,5776.19,1433.6002,1048.945,13966.341,2463.926,0,29944.824,18855.127,1233.5664,2678.7988,1093.9115,1840.4509,2330.326,4126.6006,1754.3569,9806.622,12696.291,1249.477,1959.1655,1495.2177,3426.1084,1164.8761,1775.8375,7568.092,14684.222,14139.492,12315.325,11795.702,18374.16,5727.5054,38080.766,9288.056,7651.3213,1730.5303,9360.35,1448.5728,11434.814,4931.7817,12814.248,9431.285,13686.669,12838.537,12456.515,33183.438,30308.334,6236.913,32794.836,9460.729
5754,583.0210779,3.64711,0,0,0,1251.881,13226.614,0,1067.1323,4161.777,1614.9852,1203.7688,1171.356,5680.136,0,1322.8868,14230.247,2761.2114,0,31811.553,20964.053,0,3270.3972,0,1754.4746,2404.5125,4160.267,2096.4456,9782.606,11193.678,1126.5753,1380.8286,1318.7396,3822.4624,1019.25,1773.579,8219.223,13632.657,15495.573,13431.111,11742.626,15837.142,5503.006,44067.156,8550.894,9095.488,1530.2611,8083.4243,1155.6805,11453.532,4461.31,13162.902,9590.032,13452.547,12597.175,12754.654,31866.697,27986.338,6496.599,34959.723,9507.918
5759,609.0725734,3.659924,0,0,0,0,1189.5818,0,0,0,0,1149.3634,0,1171.5898,1080.0946,0,0,0,1093.8163,0,1033.7578,0,1063.8818,1182.0424,1000.6094,0,1163.1973,1347.7904,1143.2568,0,1269.885,1252.4469,1349.2039,0,0,1067.2899,0,7937.4976,0,8031.5747,0,0,1380.7781,1042.8572,1060.5612,0,1081.5021,11702.809,1102.9451,9095.448,3196.6655,7574.776,1418.8993,8605.722,8040.869,7092.494,2625.3777,75694.78,19114.46,1163.9478,6289.3325
5764,607.0749014,3.656675,0,0,0,1151.8369,1275.2057,0,0,0,1095.378,0,0,1050.1835,1054.3257,0,1153.8116,1056.9062,1108.3936,1005.01733,0,0,1209.7031,1067.3374,0,1061.2444,1065.4172,1062,1030.0619,0,1211.5778,0,0,1033.5264,0,1246.2378,1476.6544,7487.6094,0,8690.091,0,1125.0028,1221.1245,1142.6194,1096.0591,1373.1775,1444.7812,11710.801,1378.3082,10638.127,3198.3613,8947.75,1139.611,9057.085,7169.602,8235.337,1431.5474,83385.695,25257.271,1652.3746,9902.8545
5772,611.0690341,3.647418,0,0,0,1277.2717,0,0,0,0,1317.0248,0,0,0,1325.5024,0,0,1206.2894,1480.1539,0,1179.251,0,1127.4622,0,0,1023.84436,1321.3353,1385.2722,1100.9512,0,1241.7494,1417.8016,1174.1326,1283.7969,1068.0593,1186.0565,1390.0209,3754.631,1483.8312,3064.814,1077.12,1181.1196,1069.6056,1146.9,1385.8324,0,1065.1777,4102.573,1492.0034,4250.8647,1809.0471,3602.2468,1239.6978,3546.8484,4019.0938,3270.3394,1226.3168,25267.2,8105.0576,1154.3721,3242.5483
5773,250.0717996,3.6548774,0,0,0,20649.06,5720.1606,10667.295,11148.359,10379.87,9006.942,10416.071,8765.046,20910.197,14315.611,21089.518,8622.705,7019.0205,25555.014,4941.3213,23756.205,13122.705,20309.012,22302.824,23502.717,7894.979,30302.67,13606.096,11218.7705,10718.698,13737.352,47864.906,34082.152,18905.3,19248.062,5092.5015,24606.947,19489.717,7776.055,19926.434,19345.926,12940.94,30424.244,15446.89,81922.62,42197.207,106791.21,14167.043,26683,16904.926,5468.668,17132.389,33894.207,16002.283,18460.227,20960.092,18120.875,13232.256,9867.0205,21958.855,17555.553
5774,379.1607261,3.6521003,0,0,0,16945.357,24049.404,10625.891,13827.355,12091.848,40916.52,9217.342,18283.727,29808.531,25588.617,23056.543,12717.792,20281.402,18482.074,15836.061,15220.3955,19722.629,6327.2534,23600.422,12932.995,8230.133,31039.38,28997.32,6125.304,20950.91,36799.973,25842.826,18501.629,20128.285,27978.045,37241.63,25573.525,23430.91,30908.465,19136.408,15629.86,14521.106,25521.168,21704.23,14547.305,17513.16,20158.918,6207.7026,88394.59,21398.18,8867.44,22882.701,23768.04,20633.898,20624.992,21476.398,33896.99,8812.389,10949.928,23656.781,20554.777
5780,336.1323358,3.6473162,0,0,0,0,0,0,0,4356.7935,1095.0127,1114.0103,1115.6641,1064.2656,1117.0625,0,0,0,0,0,1579.2549,1211.9607,1419.1531,0,0,0,1517.1407,0,0,1192.8604,1148.9845,0,0,1697.9005,0,0,0,19562.438,0,19946.684,0,0,1449.1602,1187.3606,0,0,1767.3793,195205.44,1220.762,20968.668,187608.62,20295.176,1151.1674,18554.816,19872.832,19888.82,1319.008,226850.6,170518.36,1056.1224,18691.496
5792,819.219365,3.6997547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3797.9036,0,4918.999,0,0,0,0,0,0,0,18761,0,4574.122,18759.729,4606.817,0,5203.0566,5471.495,4471.6553,1002.9317,18224.52,17872.1,1155.8438,4276.0703
5802,203.0016844,3.6606276,0,1312.084,1153.7697,45271.332,160459.33,54059.406,71851.03,38877.688,44831.316,25676.637,60079.19,44176.15,199640.08,59646.12,72012.555,132430.08,105914.25,87507.39,194758.97,102915.375,164347.55,209970.42,44465.41,129562.38,125974.24,68529.17,77278.586,99046.734,89999.31,112322.81,35641.973,76665.05,71684.14,52584.04,96177.07,110137.42,126759.6,109239.336,53279.94,178315.72,66866.09,181288.12,121368.53,109574.18,256294.47,137003.22,123439.46,114796.87,174781.62,120600.24,492246.1,116305.74,114140.44,115368.87,97307.43,70466.89,77047.3,182946.45,104210.2
5817,279.0489858,3.6586049,0,1216.3057,1175.8439,1586.7673,0,1353.7037,1221.4767,11208.247,1226.9275,1047.25,1269.7241,1058.6898,1316.432,1034.7574,2529.6912,2973.463,1170.488,0,1349.2487,1501.084,1233.5226,1233.0247,1342.7472,1247,1066.53,1186.1405,0,4192.065,1565.7448,1361.5094,0,1380.9543,1034.7291,0,1538.4368,112220.914,0,116632.414,1252.92,2625.8125,1150.526,1067.5089,0,1679.7084,1706.8464,19837.434,1850.3037,110802.6,22243.066,113116.7,1701.4006,110902.85,111582.11,110828.32,1913.0004,47350.504,68819.984,1372.5294,105739.33
5823,1303.295483,3.7022336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3633.8186,0,3656.965,0,0,0,0,0,0,0,10819.467,0,4713.605,9397.532,3631.409,0,3772.3965,3300.0754,4507.4663,0,12233.832,11211.405,0,3370.247
5829,413.1440153,3.6915958,0,0,0,1493.2852,1677.73,1590.6039,1199.07,1636.8853,2880.2266,2215.0308,2840.9363,1315.027,1768.9417,1465.7977,1687.2,1036.432,2020.5005,1453.6299,1322.0979,1649.6401,1535.0977,1779.1296,4078.9395,1562.0151,1386.0907,1334.883,2710.2476,1656.8009,2176.4277,1587.1622,6192.318,2328.5269,1514.4269,2142.5227,3446.2124,2950.7368,2038.932,4502.443,1806.7167,1030.0719,1754.9125,55233.004,4807.8906,1587.6112,4852.203,1330.3663,2423.073,4724.317,1179.7478,3487.0608,1774.9093,3808.0564,3807.4158,3079.9226,1848.0457,1162.4819,1523.8003,48046.242,3021.7454
5839,269.0162651,3.6676648,0,0,0,0,0,0,0,4438.7334,1152.2068,1335.3135,0,1222.7765,1434.948,0,1012.1001,1128.6815,1034.7338,1154.5348,0,0,1049.2799,0,0,1016.8107,0,0,1079.0826,1159.2347,0,1927.0355,0,1190.3066,1062.704,0,0,43708.668,1399.5786,43494.008,1168.2795,5867.032,1340.0029,2033.2286,1107.6947,1272.886,1317.3063,11420.509,1534.0941,43878.01,17783.72,41457.965,3763.002,43253.35,42754.855,43170.86,1393.7457,16101.865,30833.764,3057.2148,42977.438
5840,1003.265624,3.7161264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6368.397,0,7876.099,0,0,0,0,0,0,0,31809.635,0,6924.884,27206.646,6495.972,0,5789.0356,6365.068,6352.3843,0,29597.662,30920.639,0,6977.068
5842,222.0406466,3.6856318,0,0,0,5729.8335,4179.101,4495.761,6324.002,4578.976,6489.992,9274.228,14929.014,7306.9893,9885.01,92596.34,6491.9546,4360.159,11641.27,23041.785,1877.0988,1124.5853,6290.451,2461.3748,10335.12,5403.45,1516.2688,9216.069,10915.393,15873.97,4062.6162,2652.591,8845.697,4903.999,2973.6145,4068.771,4198.16,7787.879,7611.393,9044.785,1834.4209,18097.006,77133.91,12394.252,14035.985,1246.3829,1875.6456,1082.5442,56552.41,8287.97,0,9343.104,3820.8616,9717.859,7824.048,7156.9316,5702.894,2225.206,1293.6873,9144.858,8158.953
5852,607.1628127,3.710833,0,0,0,0,1142.7068,0,0,1118.8005,1185.6836,0,0,0,0,0,0,0,0,0,0,0,0,1323.3748,0,0,0,1034.1674,0,1009.125,0,0,1078.6931,0,0,1288.0947,0,94440.26,1092.9015,90885.23,1289.3289,0,1285.7203,1138.0067,1449.7395,0,1232.1455,230675.28,1180.0916,91737.67,213021.22,94617.27,1386.7391,90561.04,92026.48,93534.59,1086.3063,239684.52,241620.84,1491.2281,87716.77
5855,302.1144609,3.6896098,0,0,0,91857.836,28181.78,15895.03,25076.066,18015.004,8015.8564,21866.918,31165.527,20946.64,21536.69,35492.574,22977.227,34942.87,110113.97,25270.006,86713.805,36157.39,22105.262,89867.875,27031.01,29070.006,81363.336,26509.258,36215.46,10204.573,91337.97,34244.773,23296.396,35567.72,99207.44,54494.383,15557.31,37313.008,12777.691,34657.43,20963.639,22837.066,33273.367,28777.94,27946.441,20183.773,26123.42,29377.719,25565.768,34285.26,26889.451,37067.19,48804.17,35893.47,36174.188,34224.855,9547.305,35810.727,28527.121,27107.555,37792.516
5866,1069.247274,3.7018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092.0817,0,0,0,1007.68134,0,0,0,0,0,0,8912.744,0,8565.843,0,0,0,0,0,0,0,29038.504,0,8212.973,28001.824,8340.45,0,10205.65,7921.6333,9506.22,0,30918.547,30944.45,0,9139.962
5872,841.2146027,3.6931918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20476.742,0,19967.05,0,0,0,0,0,0,1201.0695,40124.316,0,21868.256,37433.965,21096.883,0,21676.87,20981.055,19871.805,1026.6914,44201.01,45346.496,0,19487.285
5880,194.0458488,3.6574574,0,0,0,5241.9277,8256.83,8486.932,7414.563,10004.294,15292.333,10495.207,36064.344,6844.082,43215.406,5211.678,4455.804,7865.1724,13394.698,49453.9,10629.608,13571.646,8727.348,4348.2993,116686.33,5694.0796,20085.438,14827.034,4474.5977,256338.05,20442.117,230667.75,9563.554,7408.9907,12267.762,8133.657,11501.965,69242.15,207664.98,81225.02,11941.368,7134.1553,13141.852,8073.7656,9860.449,100483.37,923438.75,64588.67,11391.117,78518.42,386983.44,86690.45,9527.051,85815.484,91537.74,75198.72,118355.65,13747.653,29324.346,8403.438,81590.92
5883,835.1972855,3.7178137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003.7397,0,0,0,0,0,0,0,0,0,0,0,16104.949,0,16614.287,1092.3337,0,0,0,0,0,0,58627.246,0,17614.236,61016.47,17017.133,1195.8948,15541.244,17801.367,16929.033,0,59486.117,58712.96,0,16398.107
5888,334.0516594,3.7079043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002.7682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7318.0435,0,6553.415,0,32851.97,0,56924.13,0,0,0,0,0,5666.6084,0,6199.44,83885.08,5365.645,6931.3486,5786.0566,0,0,0,64834.16,5477.1265
5891,638.0934257,3.7242773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010.1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1166.7356,3665.8508,0,3535.1106,0,0,0,0,0,0,1049.3281,21009.867,1041.4291,3062.4143,21112.834,3489.4458,0,3115.469,2683.2412,2906.9548,1202.7351,16212.784,15379.878,0,2496.9387
5892,374.1587012,3.705957,0,0,0,0,0,0,0,1364.56,0,1072.2773,1010.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180.635,0,0,0,0,0,0,1048.151,3661.5957,1239.9452,4548.944,0,0,1065.7458,1015.44495,0,0,1132.6144,44685.45,0,4154.8643,35240.18,3616.6506,0,4058.2478,3818.4595,3934.7231,1146.3905,40332.95,41142.152,0,3671.3784
5893,295.0806349,3.7214284,1063.2687,0,0,2551.5273,1578.5847,6792.646,1362.6115,1525.8048,2028.1727,2139.798,1524.6412,3294.155,3248.698,1680.0665,5300.7983,2389.9363,1469.9951,2482.001,1135.1073,1702.1984,2459.492,1238.2784,1701.8495,1207.809,1903.9705,2968.5005,1016.0618,5580.4907,1735.2021,1497.5062,1769.3606,1579.2812,1368.7805,1187.998,10052.611,6290.375,2657.8413,5283.0283,13995.36,3033.3772,12675.645,1266.2645,10674.506,38763.88,43429.453,11291.007,3740.046,5778.403,1741.5819,5425.4087,2657.3787,5188.995,4646.7036,5535.76,2508.4888,14443.048,1901.1569,5122.704,6268.0474
5902,432.1213335,3.7064233,0,0,0,1086.0332,0,0,0,0,1022.64825,0,0,0,0,0,0,0,1223.128,0,0,0,1212.0156,0,0,0,1506.0294,0,0,0,0,1070.7688,1043.3112,1173.1509,0,0,0,20100.84,0,19274.404,0,21658.059,0,26078.273,1018.3889,0,1219.574,94526.68,0,20104.447,73506.914,21806.367,44776.92,16486.807,20350.963,19124.535,0,80175.125,82046.01,38164.06,12368.593
5911,997.2506847,3.723174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5193.244,0,5678.7695,0,0,0,0,0,0,0,38805.406,0,5097.1562,37744.258,5703.2676,1159.0104,3923.8281,5325.4507,4511.3594,0,34420.17,35199.547,0,3926.1104
5915,569.1306735,3.7539384,0,0,0,1258.9209,1486.8197,1545.0271,0,1154.3246,2706.1228,1074.012,1696.6654,1586.9115,2234.6394,1662.5062,1453.3032,1505.0111,2263.4197,1252.6683,1904.8173,1446.5566,2057.2095,1776.5455,1262.1187,1590.9773,1407.3461,1512.7852,2049.1753,1960.5077,2338.7822,9604.689,1602.2856,1497.5569,1786.4224,2855.0542,2047.7931,2153.6377,1885.5555,2329.8396,1261.1128,2007.0828,1575.5804,1964.6858,13680.644,4121.375,24037.262,1055.1881,2561.8433,2473.3982,1174.7627,1896.7936,2514.5706,1947.2671,2401.363,2055.5852,2484.6875,1584.3528,0,3599.4946,3287.7456
5918,373.1140588,3.6854432,0,0,0,8083.2,8978.245,9669.385,4972.3984,41840.973,18099.877,15182.769,9528.7295,4496.903,12535.289,6450.123,12003.39,6677.989,11674.866,7954.0684,9807.201,6864.828,7538.763,10559.124,14814.999,10719.027,7983.82,5152.499,22108.232,8132.2573,10477.232,7167.995,23910.994,12819.887,4991.0874,10897.383,15290.965,538263.25,7035.8013,528535.4,9769.834,8195.713,9433.36,12038.681,26363.04,7212.093,22655.91,5517935.5,17230.104,546499.3,5469626.5,530237.9,13042.197,525075,548485.94,538045.94,7161.146,4508182,4713477.5,50577.473,519339.12
5922,246.0752689,3.721069,0,0,0,8153.1343,3739.3857,13370.054,5864.3955,7869.123,6733.2935,12223.79,6173.2207,2254.816,10241.071,2897.382,12245.157,3983.321,4069.4888,6529.8433,8917.456,11142.72,4899.404,7734.0234,5024.612,4500.1167,6218.9824,3422.266,4108.393,7095.5366,4604.333,13684.142,6251.992,10480.361,2216.4192,8124.4575,10984.24,9004.234,6865.81,6240.4004,10393.936,15887.268,9019.094,13732.049,16907.977,15835.296,17796.896,2235.461,4302.676,7250.7964,2489.066,6877.493,17055.727,6993.604,7445.745,8746.535,13013.344,3155.3862,1246.0254,17923.25,6067.2446
5927,443.0945084,3.7048094,0,0,0,1024.4637,1124.5013,1109.6202,1000,1027.0779,1072.2911,1170.5089,1161.5858,1514.307,1240.2634,1057.0006,1094.625,0,1158.7754,1699.075,0,0,1146.845,1307.227,1302.607,0,0,1128.6555,0,1062.3618,1059.2067,1629.5514,1401.7062,1293.2875,0,1015.24,0,15538.915,0,16462.74,1308.6095,0,1371.9028,1257.4059,1634.76,1423.9312,1094.894,39252.42,1281.2594,16729.986,29274.186,16310.006,1721.8647,15062.559,16232.131,16350.276,1964.4401,41879.42,64983.938,1250.578,14413.437
5932,277.0353382,3.7226298,0,1250.4005,0,1568.9379,1134.8145,1435.7554,1656.0277,2858.1775,1298.3939,1716.0083,1877.8458,1283.0693,1744.6969,1129.7861,1645.3491,2507.2134,1085.8519,1247.5459,1050.7734,2204.3071,1311.3406,1562.7512,1404.7313,1280.409,1450.4475,1794.3381,1343.1167,1227.8057,1226.4915,1314.4843,1504.4595,1529.2988,1247.0007,1125.2761,1281.4707,29120.627,0,29272.83,1335.8513,1212.0894,1444.6931,1618.0865,1271.4489,1361.5851,1079.1118,588060.7,1586.3461,28078.273,482595.1,27492.045,1307.9946,28377.582,29377.732,27561.723,1064.639,491354.88,311876.56,1660.6909,26519.668
5935,785.1891484,3.7230625,0,0,0,0,0,0,0,0,0,0,0,0,1020.0135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050.8679,0,1014.5921,0,0,0,2005.423,0,1984.9542,0,0,0,0,0,0,0,21695.236,1127.2736,2149.1921,22674.453,2019.7502,0,2347.7734,2307.2053,2425.3901,0,16771.877,19267.068,0,2355.9646
5937,800.1465505,3.7278714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018.2405,0,0,0,0,0,0,0,0,0,0,1061.3995,0,2030.7551,0,1551.4734,0,0,0,0,0,1015.75446,0,37129.184,0,1621.1492,33279,1732.603,1089.9348,1367.5166,1235.808,1389.9884,1141.127,19815.367,19975.365,1006.51135,1670.72
5948,471.0822255,3.707515,0,0,0,1299.6669,1479.6874,1441.3151,1001.3419,2482.2444,1807.2285,1568.5228,1507.6257,1115.2399,1289.3615,1154.5117,1174.1453,1022.00745,1074.7037,1532.8014,1106.6002,1057.0322,1494.378,0,1596.8323,1525.5,1193.0763,1265.0529,1678.8701,1242.9445,1274.3961,1817.5741,1754.0476,1298.23,1236.5778,1083.49,1512.1034,18479.785,1264.0413,16017.4795,1176.895,1333.0907,1664.6082,2092.8196,2170.0664,1270.0205,1958.8778,77319.1,1648.6818,18630.55,89252.61,17636.611,3370.856,18634.557,16902.902,20274.018,1469.2561,64059.25,81183.836,2702,17016.707
5949,1159.304148,3.726779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.3207,0,1303.933,0,0,0,0,0,0,0,87392.234,0,1351.2847,91907.43,1212.7786,0,1773.6309,1426.5338,1218.8431,0,54791.22,62013.62,0,1295.255
5952,1279.247834,3.7337248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3313.9763,0,3454.0664,0,0,0,0,0,0,0,14685.187,0,2949.1255,18372.377,2282.9446,0,2674.1826,2203.7605,2532.9329,0,13799.806,14492.2,0,3030.9895
5955,747.235446,3.7207642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6375.123,0,5297.1675,0,0,0,0,1058.0818,0,0,226735.66,0,4679.232,257607.77,4615.0996,1004.20734,5164,5087.036,4022.8794,1123.8795,140231.11,157831.66,0,4946.8267
5956,883.1452744,3.774414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280.2201,1074.5455,0,0,0,0,0,0,22901.664,0,21829.914,0,0,0,0,0,0,0,18530.422,0,22707.043,23132.215,23477.01,0,22219.686,23723.68,23074.068,1148.0638,19471.02,20979.617,1202.9427,20504.607
5957,1165.318941,3.7286303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008.965,0,2508.3262,0,0,0,0,0,0,0,96103.89,0,1804.3497,94762.68,2481.6711,0,2143.71,2453.3203,1771.8998,0,67771.625,76805.56,0,2585.0793
5959,493.0631129,3.690406,0,0,0,1971.8566,1739.1826,2370.0217,1546.8939,4162.458,3055.1045,2741.0667,1828.8613,1501.04,1865.2734,1386.8335,2475.675,1366.3491,1852.3777,1348.6476,2217.1233,1303.687,1438.0184,1780.546,2169.723,1716.3776,1640.5387,1133.7579,2058.87,1670.2012,1556.0049,1807.5901,3499.6704,1590.9845,1155.2864,1307.1421,2391.139,36825.168,1852.2462,39713.895,1570.2815,2082.8254,1837.4492,2280.9114,2759.5198,1616.3877,3107.3333,66216.27,2221.278,36878.242,70186.055,35704.434,2385.8794,36570.85,37931.023,36212.867,1524.5682,80148.984,80747.73,4165.1523,38670.723
5970,769.2166841,3.7325876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1294.1697,24652.955,0,24534.014,0,0,1061.0844,0,0,1067.232,0,442042.22,0,22367.426,458605.66,20862.793,0,24639.182,23283.389,26596.379,0,349115.84,373446.44,0,23069.266
5979,801.1540261,3.7403724,0,0,0,0,0,0,0,0,1040.0641,0,0,0,0,0,0,0,0,0,0,1010.61304,0,0,0,0,0,0,0,0,1015.04614,1040.0332,0,0,0,0,0,1715.5588,1081.3237,1465.3687,0,0,0,0,0,0,1151.0156,31229.229,1178.4921,1523.8928,33471.91,1808.0953,1258.4238,2305.5393,1471.2782,1449,0,21450.693,25306.762,1365.0192,1588.053
