row ID,row m/z,row retention time,PB1_HILICNEG_4.mzML Peak height,6110_U2_HILICNEG_34.mzML Peak height,PB2_HILICNEG_5.mzML Peak height,6101_U2_HILICNEG_30.mzML Peak height,PB3_HILICNEG_6.mzML Peak height,6102_U1_HILICNEG_26.mzML Peak height,6104_U2_HILICNEG_19.mzML Peak height,6102_U2_HILICNEG_16.mzML Peak height,6101_U4_HILICNEG_14.mzML Peak height,6101_U1_HILICNEG_59.mzML Peak height,6105_U4_HILICNEG_47.mzML Peak height,6113_U4_HILICNEG_62.mzML Peak height,6111_U4_HILICNEG_42.mzML Peak height,6110_U4_HILICNEG_10.mzML Peak height,6103-redo_U4_HILICNEG_53.mzML Peak height,6108_U2_HILICNEG_27.mzML Peak height,6101_U3_HILICNEG_29.mzML Peak height,6105_U3_HILICNEG_39.mzML Peak height,6104-redo_U1_HILICNEG_55.mzML Peak height,6112_U2_HILICNEG_37.mzML Peak height,6109-redo_U3_HILICNEG_52.mzML Peak height,6104_U4_HILICNEG_12.mzML Peak height,6109_U4_HILICNEG_22.mzML Peak height,6111-redo_U3_HILICNEG_54.mzML Peak height,6104_U3_HILICNEG_32.mzML Peak height,6103_U2_HILICNEG_60.mzML Peak height,6106_U2_HILICNEG_46.mzML Peak height,6111-redo_U1_HILICNEG_51.mzML Peak height,6110_U3_HILICNEG_45.mzML Peak height,6108_U4_HILICNEG_18.mzML Peak height,6105_U1_HILICNEG_43.mzML Peak height,6108_U3_HILICNEG_28.mzML Peak height,6105_U2_HILICNEG_40.mzML Peak height,6113_U3_HILICNEG_15.mzML Peak height,6111_U2_HILICNEG_35.mzML Peak height,6110_U1_HILICNEG_11.mzML Peak height,6102_U3_HILICNEG_48.mzML Peak height,6112_U4_HILICNEG_63.mzML Peak height,6113_U2_HILICNEG_31.mzML Peak height,6106_U3_HILICNEG_20.mzML Peak height,6109-redo_U1_HILICNEG_58.mzML Peak height,6113_U1_HILICNEG_24.mzML Peak height,6108_U1_HILICNEG_44.mzML Peak height,6102-redo_U4_HILICNEG_50.mzML Peak height,6106_U4_HILICNEG_36.mzML Peak height,6103_U3_HILICNEG_61.mzML Peak height,6112-redo_U3_HILICNEG_56.mzML Peak height,6109_U2_HILICNEG_13.mzML Peak height,6106_U1_HILICNEG_23.mzML Peak height,6103_U1_HILICNEG_21.mzML Peak height,6112_U1_HILICNEG_38.mzML Peak height,PooledQC7_HILICNEG_25.mzML Peak height,PooledQC6_HILICNEG_17.mzML Peak height,PooledQC9_HILICNEG_41.mzML Peak height,PooledQC11-redo_HILICNEG_57.mzML Peak height,PooledQC10-redo3_HILICNEG_49.mzML Peak height,PooledQC8_HILICNEG_33.mzML Peak height,PooledQC12_HILICNEG_64.mzML Peak height,Prerun_PooledQC2reinj_HILICNEG_11_3.mzML Peak height,
773,499.29044743374305,0.51844096,0,4416.1313,1261.9753,4926.902,0,6562.959,6741.587,4799.209,6335.8735,5866.247,9506.671,15122.078,4872.486,8976.114,11522.563,9023.07,5029.3,8226.018,18714.912,6647.584,6576.974,7511.8887,4947.767,4961.408,6410.251,14741.323,2581.855,7438.3135,6776.5083,8728.227,9341.99,21831.78,8964.004,6872.5156,9160.919,6915.5767,5703.7793,7908.476,6277.052,3437.6917,6691.9854,9928.168,5463.126,5796.5166,3119.1045,18930.92,7128.635,7852.4487,4870.27,29315.38,7999.936,7337.8228,8476.308,9401.803,7080.6987,7490.4854,5835.9595,5906.5127,7893.063,
785,367.21555666468197,0.51540345,1178.1023,9541.6,1551.097,5384.612,2869.118,16878.588,31837.416,6447.6797,9515.581,10880.461,25509.117,27796.559,9652.1,19427.629,21400.332,7577.831,9100.124,6799.6685,68187.56,11351.7295,17645.64,11137.488,17978.047,14724.884,20421.59,35378.39,15388.406,23520.531,17162.328,12826.205,20601.709,19008.184,12790.275,15451.912,21305.803,13614.094,9666.87,10894.089,20173.39,9094.158,11350.943,9911.045,11813.01,18685.777,11410.408,43740.496,18113.605,13809.827,6633.9863,29291.64,13813.134,14748.213,14114.536,17119.338,13918.471,14544.307,17430.512,15304.616,18594.639,
787,419.22767438920675,0.518322,0,12949.15,0,13045.502,1165.3561,20611.406,19611.322,20661.838,13317.48,15373.811,17363.785,44309.414,28459.443,28946.646,31587.469,64790.957,19900.285,37465.027,23934.928,25784.6,29801.03,24073.99,27444.84,24810.805,15832.678,28069.229,7366.0093,37937.207,24134.879,172231.22,18640.023,134514.72,34687.535,37350.1,31485.38,23071.541,28616.662,26383.473,49218.355,8156.811,24948.512,116818.516,93946.01,41445.227,15249.51,34895.227,10771.536,26465.057,17842.797,36875.535,35950.887,34869.914,39200.707,33096.93,37256.41,33547.613,34423.918,35443.7,35004.824,
791,421.2261385343395,0.51860636,84455.04,759474.25,44376.277,612663.1,198958.84,195459.39,231542.08,186589.62,180559.17,435753.62,183447.22,190319.56,295935.22,122880.27,261516.45,344378.28,189080.11,95220.555,114439.875,767766.75,323015.62,137993.42,190558.31,195047.55,215878.48,327427.34,192534.66,150647.56,94655.22,585358.1,251414.19,99925.4,109309.13,185298.97,216439.69,371317.4,330350.0,189643.0,266833.03,113326.74,210118.48,113304.27,246040.84,233516.16,111758.555,116836.56,106349.46,489413.78,201141.12,325609.88,159753.7,41356.363,34928.605,33578.023,12663.919,23174.135,34995.96,12871.03,30614.74,
792,367.1391258903027,0.5186845,0,18921.174,0,12705.707,0,20310.934,14981.686,13938.067,13149.972,28486.96,19231.873,36053.895,13287.755,43706.08,32679.467,13468.465,22935.818,23523.88,21774.713,23210.33,14252.345,41747.21,10996.516,14104.703,24616.97,23878.355,7426.3125,12813.785,26134.328,14834.763,15928.566,23366.36,21651.383,44850.19,11542.839,48197.5,22895.354,17761.982,23541.545,12779.315,22175.154,52504.855,15827.489,16127.504,8788.024,33888.24,24915.041,16088.202,12606.533,51900.086,20910.814,23441.705,24957.047,21258.264,22768.467,23124.98,26696.637,23940.67,21809.021,
793,497.27447709687357,0.5194783,0,5147.3496,0,5012.6313,0,8171.942,16287.805,3764.18,5600.265,10565.0625,15067.69,15192.109,6541.024,11577.141,12959.879,9790.375,4834.778,8504.653,102451.664,5167.368,4420.1597,10469.03,4224.7354,6174.27,8996.984,18477.363,3089.1387,8242.418,8732.953,8620.976,6714.093,48510.055,17183.605,6762.0933,16415.98,9199.065,6539.342,6949.3726,9687.612,3838.9255,4717.3525,16338.422,15626.034,6777.8174,3929.477,24277.166,6244.849,6326.0474,3347.8804,28736.121,8764.52,10181.229,11446.53,10362.547,11895.714,13140.041,13978.459,13106.907,12178.152,
794,495.25880133531837,0.52126426,0,3719.6355,0,3814.1804,0,4512.1846,6384.7856,5041.468,4645.5063,6273.05,6594.1323,16031.624,7805.518,6545.0005,7817.188,8978.257,5932.025,4889.5273,22828.295,7216.037,6528.391,6769.163,5005.267,5505.093,5656.005,15567.583,2407.3647,7604.3594,5753.572,6932.341,5696.3877,24572.557,7602.229,4812.469,20176.281,6063.6904,6598.136,5417.6943,6656.134,4276.0703,3804.383,9378.642,7797.6,7356.7603,3768.3186,19329.453,6118.9834,7157.1313,4319.621,21398.684,9131.576,9456.381,8412.624,7649.62,6346.277,7709.7407,7494.191,7488.4375,7030.6797,
801,437.1807524868953,0.51838696,0,3171.7861,0,13119.313,0,5021.0176,4759.5723,11847.236,12330.531,7940.214,11450.558,11541.471,11127.448,11178.881,11503.463,4636.272,9994.221,14053.173,5882.8125,14681.012,6686.3687,5514.9614,7209.5103,12079.194,4942.8584,15667.591,4239.391,7898.506,8246.138,5133.477,8372.355,8350.165,39543.125,7850.484,12077.951,7682.407,10277.835,10163.25,10024.299,7552.878,8516.755,7716.1177,8623.994,11482.14,10179.042,14957.579,9030.587,11676.38,4292.7964,17901.518,14077.108,11051.754,9663.125,11987.43,10230.115,10946.655,11948.662,9040.673,9680.922,
803,511.21765379992354,0.51775825,2469.9624,7216.124,2286.584,14759.389,1332.0208,7731.0366,11790.372,12981.04,6311.792,9657.163,11608.419,6747.5957,16974.48,12732.451,7919.9395,18358.816,12725.912,16305.665,9088.999,27072.84,25023.223,16025.217,19993.688,15901.444,10109.315,13475.681,3741.8406,13907.736,13317.899,10585.32,12773.451,17265.184,31785.945,6368.693,18438.824,14037.88,12628.18,22891.982,8996.652,3128.2078,20251.28,13829.255,26506.914,12579.035,5849.296,10819.381,31279.717,24303.633,3935.3206,22954.404,26181.424,14092.909,14320.838,15015.68,14173.028,13227.889,14934.281,15456.588,14911.381,
806,489.27442010309846,0.5190774,17249.855,69241.08,11832.302,199484.17,21255.053,172496.23,126501.8,214217.42,183497.4,46537.81,77059.41,110198.04,63680.723,40888.414,148465.53,157008.38,132613.92,67015.62,95908.0,87456.4,52012.414,89475.086,69103.32,49776.258,129247.82,166095.27,31348.34,42287.473,70128.43,57371.277,37051.305,110012.125,53589.605,75915.164,94880.83,53530.13,123583.58,82462.75,104054.78,21389.828,61653.492,75370.71,63763.07,172079.19,12394.318,147600.28,96279.58,51975.227,19714.785,198433.39,50323.016,4063.3623,35646.355,44458.766,8887.544,4375.212,3947.8489,4135.02,3600.203,
808,397.18597332220793,0.51823664,1407.9725,10791.551,0,5094.6245,0,5965.054,9588.689,13528.23,7723.6655,4592.175,9478.672,8294.09,8922.717,11973.114,8726.963,6815.903,5632.444,6885.212,9834.884,8383.069,7584.1514,15774.621,6856.129,7000.7554,14868.224,20939.986,5628.333,8227.054,9952.565,8875.367,7245.309,6089.8374,6856.907,11551.882,12195.894,15090.73,9554.617,30557.1,12080.131,3505.9294,7597.705,14967.577,9332.712,12916.339,3530.3423,14126.838,8774.147,12573.882,5908.723,16255.448,43178.21,11386.98,10319.804,10973.953,9157.178,10201.678,9375.913,9725.013,9770.294,
813,415.1966510931069,0.5189831,0,24056.732,0,38489.723,0,30853.5,39916.305,34341.594,24016.312,41429.28,47893.59,97477.09,54997.97,57367.695,89982.7,100864.766,59683.473,64162.242,51430.023,79688.47,53942.77,54786.934,55579.152,55893.32,64588.15,82923.78,22946.89,90696.6,62257.836,62004.6,47572.27,102541.8,66182.07,77077.85,89972.805,87231.34,42172.402,91679.11,94931.44,23089.969,77981.75,139212.19,103959.94,67528.79,16757.062,79901.48,103814.734,64775.836,36326.457,131681.97,126093.89,65021.72,71746.9,62588.812,62810.46,67794.19,64341.297,65530.88,63143.125,
816,500.0989076034804,0.5165736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47967.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34031.22,0,0,0,0,0,0,0,0,31679.562,0,0,0,42179.152,5165.153,4732.3877,3734.9634,4246.448,3427.5295,3078.032,3419.277,4084.4495,
817,512.1912980750287,0.5437436,0,0,0,1002.91846,0,0,1199.5485,0,0,0,1156.6879,1031.0563,1401.6945,0,1447.6672,0,1733.7971,1227.8439,0,48024.28,3161.7266,0,1333.1832,1166.1643,1297.2155,1358.0107,1158.0312,1602.2076,0,0,1867.0153,1290.7152,1072.378,1969.8903,1235.0358,1208.6902,1472.3296,34961.18,1196.2843,1338.1113,2331.3652,1137.121,1180.3201,1656.4987,1350.1224,2313.9504,48691.383,3933.02,1274.52,1804.1227,36267.035,4419.1562,4919.814,4353.4795,4483.5513,4487.8604,4910.853,5481.1797,4373.3125,
818,391.19644629237115,0.51908225,0,19730.564,0,13037.001,0,14958.084,21036.094,18403.408,16005.527,15949.493,39779.73,26248.025,40755.742,41321.92,43667.51,36739.004,22538.293,43133.688,25354.01,21934.215,25018.643,33987.09,19330.88,44164.42,25277.064,41287.695,10449.194,41652.965,42516.01,106650.36,29998.822,46759.004,39180.06,33921.5,42981.11,38821.68,26084.162,22612.072,32327.15,9247.187,26570.688,46765.113,54485.45,29014.088,10667.252,44477.16,23851.453,24285.266,30063.734,53896.875,30098.605,35483.38,32009.227,30979.41,35809.844,36304.88,33051.92,32729.322,34363.336,
819,417.2120573858511,0.5192656,2041.3335,24770.96,3027.9907,42290.383,6442.95,41930.93,37459.32,54522.22,33868.38,49265.11,57810.76,116182.02,57361.95,85899.7,167174.77,131171.61,61802.19,82518.38,39176.17,80085.23,66915.36,52520.434,81976.16,80583.21,60486.74,146598.47,33857.1,138552.25,79788.914,185013.5,55669.21,171311.55,78628.85,144694.86,90433.13,135387.42,72494.9,99238.02,113972.37,30697.834,104940.72,415183.78,198707.44,122114.625,27443.818,114301.29,126063.66,77238.38,42695.617,180083.75,147055.67,98175.89,97854.06,99383.77,98081.24,96273.26,99092.61,90247.3,89728.75,
820,381.15435327657343,0.53575414,0,4121.749,0,3508.16,0,5828.7153,2893.2654,5545.8755,2331.567,4112.4937,7028.5674,6529.6177,9225.566,28238.258,7504.1143,20846.303,3314.5315,5630.3276,5004.048,6235.9575,36241.23,4430.7114,18157.895,11114.286,3457.9421,8621.195,4583.837,13689.352,5276.1636,5898.2456,5570.2935,5258.276,5129.0977,5454.106,9975.364,5278.7046,57136.996,1833732.1,5894.388,3856.4739,10223.223,6570.465,9100.941,7007.827,6351.731,10434.276,8587.412,156412.97,6319.865,14663.062,2058809.9,84140.66,89453.56,86718.04,87271.195,82502.5,87225.86,82847.3,82267.23,
822,515.2843311709187,0.5188549,0,5901.5356,2110.4917,4894.653,1493.8699,5364.757,13016.548,6824.9897,6009.5815,10231.423,10187.524,11186.459,9576.951,12124.894,13728.977,14541.049,6428.7017,9077.119,37074.4,10159.796,6395.4497,9031.868,6964.717,7038.102,10523.703,15372.974,3271.3772,10163.944,9540.552,7970.084,9210.243,26449.363,13881.908,5777.62,18252.316,12757.06,8684.927,11166.844,8706.3955,4243.061,7429.1665,10670.968,16095.093,7888.534,3509.1377,16956.594,12307.207,10621.263,4273.669,21938.982,14462.183,11960.074,10971.196,8712.698,9022.067,9405.53,11646.24,9984.47,8953.3955,
824,285.0969857993633,0.5253343,0,1905.5513,0,2805.9946,0,2222.8555,2788.4656,2010.6394,2616.6328,3274.9355,2428.2346,2343.0002,2343.993,2602.253,2394.125,3156.1301,2193.1414,2466.2415,2396.358,2275.7793,3070.8335,2262.103,3026.201,2987.6438,2219.8518,4823.666,70707.18,2894.52,3300.9358,2693.0469,2917.3315,2667.041,2760.7712,17555.916,4001.4514,2638.7837,2389.461,2657.9973,5299.48,63334.164,2838.2012,2719.7131,3952.7942,2865.3464,65276.17,4691.843,6139.1655,2431.877,57267.29,2520.1074,3377.2307,9239.065,10173.739,7991.5605,9072.31,5658.2495,7582.0845,10512.4375,8750.6455,
825,413.21720827045743,0.519017,1089.6401,14111.682,0,21324.34,0,14252.476,31654.166,15987.989,49179.27,27874.21,26456.959,30083.049,28150.758,28071.596,33985.66,20159.146,34630.14,29821.22,21672.723,21582.006,49588.652,27214.766,15435.8,28327.422,72918.016,28255.145,7458.2915,22552.521,20641.184,28620.691,49453.043,26590.436,22783.555,27168.1,22393.35,30949.332,35090.223,45904.3,30415.383,13950.475,27337.951,30344.568,35772.906,40932.94,5982.687,38471.59,25202.295,63061.137,26273.424,39234.133,30339.01,30987.865,32197.791,26777.344,28736.373,28877.541,30758.12,26125.314,27256.764,
826,379.19656083387997,0.528509,0,1894.6108,0,1330.378,0,1688.0016,3093.0442,3791.9011,1116.4498,2086.9365,3044.295,2518.16,5837.0435,3816.9897,84797.164,1524.5784,2439.691,8270.374,15843.015,1986.0002,3720.5173,55202.145,2055.0356,6852.753,52048.156,45661.805,1331.3275,4278.933,4438.0356,1898.4814,3943.972,1734.7506,2800.535,2445.2646,2571.979,3258.4502,1971.5468,4166.552,2774.6736,2717.044,2002.37,2839.7163,11485.64,2618.5156,2495.669,14573.753,2572.7063,3135.1772,2059.8826,110081.08,3363.3289,13627.694,14726.77,13576.038,12243.8955,14263.078,13962.374,11954.9375,13785.883,
827,485.23804440277996,0.5202723,0,5124.096,0,7970.75,0,5139.9595,7178.5713,4088.073,6837.7837,6757.139,15908.4,22020.48,14915.43,18487.812,30266.791,11969.188,7731.6304,11213.05,9907.017,14346.445,20467.672,13010.753,22733.797,8589.96,15458.337,30467.607,9290.714,25066.008,7698.1895,12626.946,12449.206,14396.084,14588.064,14064.004,15093.301,24673.63,7516.47,16482.857,13361.127,4653.035,17007.52,19537.787,13025.513,11818.376,5264.303,21270.717,16767.78,22318.416,4692.1304,37236.875,22823.959,13372.266,16380.092,13183.9375,12814.653,13297.588,13820.848,12737.917,14771.977,
835,463.23292749785105,0.5214628,0,14702.088,0,8036.919,0,13339.913,15570.749,12876.883,6058.112,9699.355,25705.012,3735.6685,28401.068,17560.885,12509.106,4134.1724,7667.664,27226.92,19656.559,18324.223,21621.482,17126.463,16862.254,27224.826,14699.793,18215.2,7182.6577,22333.326,23862.648,2435.4397,24826.398,10614.339,22448.832,2283.3013,21885.357,23952.238,17722.953,10965.305,2930.4463,13395.564,19619.08,9497.319,18864.018,14741.224,12796.732,5043.343,23809.334,21811.414,13894.239,6241.6006,14900.887,16638.123,15866.415,15854.408,13283.62,10549.557,14636.88,14021.0,13860.314,
843,673.2557152110297,0.53745246,0,1483.0316,0,2556.3557,1076.0446,1231.381,0,1050.3413,1188.5968,1021.04895,1696.2084,2460.6587,1350.0029,1512.3379,10284.068,5094.969,1625.1978,1529.9489,0,1839.8967,1476.1797,1180.5087,1412.6443,1855.8899,1086.3472,30420.096,1568.6566,1519.9204,0,3605.0005,1392.2283,2960.8572,1415.6788,5231.535,2509.8354,1522.7667,1400.6726,1800.2277,1837.4513,1892.6863,1118.8201,1954.144,5363.4155,1763.4879,1521.7875,15541.833,1219.0035,1601.0209,2921.3894,28395.766,1920.9529,2555.5078,2312.2036,2358.342,2572.3284,3031.7673,2312.9312,3243.892,3209.1797,
849,389.21726180665695,0.5202726,0,7996.1465,0,6574.3013,0,5480.6436,5542.02,5958.653,4616.5166,6780.584,6043.3867,10913.43,7343.423,11601.036,10411.764,14345.842,6195.2803,6197.844,6742.69,6858.0425,7614.24,9508.889,6410.5815,8574.835,18814.562,11837.722,5271.817,10596.092,9772.129,10689.37,5348.6206,10504.38,7587.912,11052.449,11279.786,12524.304,6160.536,9602.289,11138.48,4699.251,7099.1636,15422.095,12370.695,8820.049,6213.469,19946.412,10732.683,8101.5957,6957.9473,18854.695,67631.87,11272.105,10900.611,10650.481,10110.488,11809.201,11045.257,10630.737,10564.6875,
851,363.1798509617101,0.5195891,0,5392.3315,0,6095.516,1168.5156,5212.7505,5777.652,57588.53,7960.8384,5378.8315,12639.82,7286.12,7192.7427,7296.6313,9865.205,4733.336,4267.6455,10377.682,8484.038,5447.198,7845.0405,6648.7666,11471.286,7917.4834,6980.1797,10832.655,3458.66,8300.604,6392.68,6563.2417,18581.332,6215.508,7507.912,5643.254,8446.9795,8859.871,12048.826,5480.454,5852.293,4372.648,5509.0664,15140.214,6323.2783,13664.432,7578.525,7163.8066,5321.44,11211.087,12275.244,19059.951,5733.3174,7301.761,8343.111,7716.6504,11065.959,7815.457,10087.606,7749.7124,7468.0005,
852,385.1859456179654,0.5194922,0,35356.55,0,29494.727,1493.408,8241.625,27546.404,14094.078,19284.424,20194.379,21156.455,28865.646,30628.066,65500.69,29283.117,29931.092,22286.736,18051.123,12217.013,23274.543,33280.203,20585.008,41297.297,19122.426,55450.05,36206.797,25048.535,36005.895,24209.428,34276.395,14753.185,26878.482,27724.963,17663.268,27890.898,21137.117,18297.266,33763.98,23313.125,11879.825,21338.479,19386.691,35469.516,24554.406,17558.674,77265.9,32112.72,68267.71,11521.467,39939.28,153900.47,33147.766,35013.902,30231.064,33436.023,32669.34,38581.707,33523.492,31972.064,
853,327.1440475969145,0.5187696,1028.296,5565.3335,1106.244,6509.7344,0,8655.585,17078.088,10130.814,18934.38,9327.143,25705.393,8885.7295,10223.862,13189.027,37449.293,9983.392,7590.5874,13878.798,13292.251,8352.452,32462.04,9098.778,7493.6465,13609.761,34520.066,13654.799,6496.376,11972.318,23426.85,9778.574,35145.258,11212.099,26811.176,11195.101,14023.079,14296.984,11357.797,11741.696,23040.367,5458.3887,11357.248,19022.344,14138.44,28667.785,4404.1226,15700.052,8502.537,32034.197,28028.547,14350.734,45937.3,18707.453,18489.215,19041.39,19640.098,17207.287,18413.994,17906.14,16775.559,
855,413.1809599631273,0.5196768,0,11475.76,0,12219.215,0,13509.746,16893.38,15611.557,9248.812,18431.998,25758.5,40290.1,22693.838,35629.895,71608.984,25491.75,23006.93,23049.889,21028.89,33615.11,24043.885,41793.688,17176.643,20805.658,32718.113,78534.01,21371.473,41339.82,23923.941,25150.805,18926.469,28540.113,22947.922,34177.25,26943.473,52871.05,22435.883,32662.621,35865.703,13326.868,25259.004,73675.125,33567.477,22097.844,13257.244,52336.18,37581.445,26976.742,15974.042,82468.05,46330.17,29850.29,33628.22,31225.363,31027.09,29866.967,31228.21,30444.83,34068.496,
862,513.2692903553415,0.5252445,0,5625.893,0,7292.115,1256.3837,7238.321,9217.021,6133.283,4698.775,8410.879,10650.001,14242.169,12764.993,11993.602,13246.559,18255.309,6142.319,11115.992,32008.615,10555.861,14548.917,8160.781,9911.603,8655.496,8921.68,19284.035,3095.1833,17341.764,8744.604,8606.251,7274.0034,25161.11,13509.863,7372.2153,19002.785,12207.205,9112.185,12777.334,10059.446,4814.8066,10350.42,11241.668,16207.969,13032.045,4277.7734,21312.098,11326.809,18145.08,6177.2534,35011.355,16764.26,9427.342,10844.141,10601.787,11274.419,11916.075,10120.728,10015.502,12243.339,
864,553.2284515730157,0.5190824,0,5402.0,0,2505.016,0,7611.731,5178.2144,8098.7153,1441.1328,2238.758,3789.0908,8004.509,9522.661,13007.827,6952.777,9378.317,2716.0317,6823.04,7790.9204,5041.8335,13783.404,12089.184,6739.2915,7392.361,7228.6274,10653.463,3821.2935,6738.7734,9269.362,7405.9463,4570.048,6508.8706,6708.925,7203.8413,6343.921,11702.088,10953.612,4322.72,6385.61,4693.0034,7997.7974,7614.1143,6800.0874,13283.797,4347.172,9576.802,3982.998,9580.211,5721.9546,20302.486,4516.3916,6187.4985,8011.0654,7248.1836,7076.1846,7418.062,8422.916,8741.958,6636.796,
872,343.1393139479024,0.51989895,1215.3811,31032.99,0,48757.3,1088.6603,41672.926,134238.03,44775.56,142590.02,94116.48,61819.465,56293.258,35560.22,71333.695,320656.88,30400.93,45152.29,44503.074,52229.38,49056.484,145286.08,85325.56,25358.936,49998.7,229152.31,130525.69,18196.38,40247.434,91365.26,42864.234,95289.8,47105.523,61130.867,98578.94,36818.223,87670.83,63347.008,51370.754,59925.54,27660.533,50597.203,205263.48,60145.387,170010.86,17985.879,128237.72,67948.57,182139.9,172436.7,159667.06,275991.3,98234.82,104594.125,100355.78,92791.17,102018.22,99939.21,99557.445,95921.984,
874,194.04556022652923,0.5194786,0,17907.723,0,16615.688,0,17374.09,221772.2,26741.092,13511.47,9843.459,23995.047,9478.616,11182.686,13782.817,14432.613,31970.139,12189.059,36107.85,72343.72,15234.465,24140.104,105389.95,108434.76,10010.391,17414.71,348339.44,34428.844,16415.76,12221.154,30012.066,30301.105,38706.754,94410.625,11003.135,33767.02,27610.637,15145.126,16602.27,15354.077,515018.4,626647.9,10489.2705,20186.727,25198.795,335347.84,399575.12,16956.803,3367078.0,14458.768,302515.75,20753.18,171785.83,173881.4,173971.73,168164.42,168939.12,174127.52,164786.84,172262.14,
880,373.1498545438065,0.52136433,0,9255.215,0,8132.171,0,11839.114,8578.524,10846.5625,8179.2417,14711.775,17924.846,18268.688,20954.38,19254.756,15429.261,15665.165,11431.705,16328.804,16346.603,24043.086,13093.05,21381.307,13221.186,17759.127,16609.43,14622.993,10908.072,18130.338,15334.582,20978.475,15419.19,21163.762,22963.969,11807.023,29174.969,21554.652,18614.07,24231.836,17274.707,10514.313,15718.256,16311.299,21071.342,16846.201,8954.163,17417.566,33014.164,19012.996,37117.457,22636.701,34285.566,19775.27,21170.615,18735.238,17476.01,18237.545,17913.389,20738.803,20222.664,
884,465.30111295849235,0.5221014,2084.996,14078.522,0,8096.3555,2769.299,10411.9795,15168.011,11358.545,14613.007,48278.613,12931.696,6438.694,19326.484,14241.851,11868.021,6160.7056,19880.803,4179.045,21482.094,29659.941,12365.16,8230.566,36758.727,8787.638,15272.266,12477.6875,9402.619,3770.362,15864.755,9130.355,13910.652,7144.9927,8268.064,4789.432,7732.872,9404.35,15994.735,11851.739,5066.9424,11184.398,14088.085,5715.624,11922.25,14432.242,8518.323,8018.115,9030.6875,26691.99,11807.339,12611.8955,19322.105,6792.624,8915.023,12630.931,10960.098,8477.009,9629.164,9804.195,9380.588,
886,303.19801486954555,0.5184199,0,2679.6409,0,1753.959,1065.6299,1701.0178,3059.2837,2211.6174,2466.156,3017.6865,2435.3694,2819.9004,2669.17,2384.4663,2455.1191,1792.51,5475.161,2177.6956,13858.748,1924.5627,3593.2705,2122.798,263945.53,2702.628,2146.972,2522.3381,1717.7286,2715.967,2416.3271,2485.0315,3346.5063,2292.9966,2379.7505,2141.1758,2641.272,2092.2498,3005.3235,1819.4084,2574.939,2326.5762,4496.2163,2052.66,2130.9082,3418.0125,1417.1702,3157.0422,1076.8015,3028.7637,1467.0657,2846.082,3189.1406,2474.882,1591.2539,33675.215,1987.0,2250.973,1728.6791,2412.5337,2748.7346,
888,495.2953110518406,0.5205647,0,8739.968,0,6016.1343,1232.1534,6431.4854,9254.456,7978.8496,4358.8765,6005.7607,7279.376,4629.951,14300.017,13832.422,7079.3843,9201.984,5069.3413,12861.363,13169.6875,22885.72,11658.828,11460.571,9607.872,16499.518,8600.078,9267.008,2538.0425,12187.634,11656.688,11355.5205,12248.975,8004.222,9627.273,4139.547,11474.118,11589.711,13302.219,16858.35,4124.908,6175.9106,12084.361,4566.85,20081.07,11870.156,4908.7524,8741.644,16618.906,13434.158,6019.9604,15713.644,21835.328,9394.591,8657.894,10137.71,8102.297,8112.772,11321.577,8059.31,9544.883,
889,195.05162341164026,0.5621503,0,4498.3477,0,17614.34,0,68163.55,29405.648,42173.82,3734.6003,2860.0408,91384.6,49569.38,21384.363,48880.754,202398.08,5320.759,30144.7,201064.67,9769.645,375415.78,437254.7,12420.046,244177.14,121128.32,10868.289,105549.66,356162.66,160304.61,28599.166,5885.037,157808.73,4556.2637,207060.2,149777.36,85076.64,69218.88,19036.623,170481.92,40188.74,437395.78,658257.56,166553.05,2984.006,148263.75,672234.75,254117.84,360741.0,265926.94,566090.25,32759.273,229612.08,187662.67,181225.23,181191.84,181670.6,203662.39,183240.89,178024.44,176948.81,
892,325.12870273242385,0.52017266,0,3527.7075,0,5550.8936,0,3622.284,7122.4316,6572.0005,3807.916,4265.0415,6791.015,8598.341,2955.866,4949.68,39845.703,10295.345,2833.4065,7086.816,12630.138,53828.36,6434.623,4779.974,3886.8516,10261.049,12938.019,12391.539,2810.3123,5420.9077,6865.4756,14666.393,16950.203,22941.23,16691.037,9537.457,4979.87,7946.5464,6122.6475,21801.734,8590.006,5243.8984,5699.4243,45075.77,15073.5,6946.368,5825.728,15137.197,5484.7954,4431.2896,13091.423,11326.188,23365.422,12425.709,13659.077,11442.359,12364.699,12102.017,13332.46,13152.065,11642.473,
895,397.2244248647463,0.5205845,3344.1145,7720.552,3630.1396,18836.53,5808.825,18411.248,29392.014,15746.526,25030.234,27378.082,20426.623,14281.345,29119.686,23338.43,28414.998,20520.35,39572.977,30573.338,30522.684,17532.18,28439.807,23287.643,106950.266,21058.967,22862.924,22932.953,13845.975,22358.605,21557.193,22413.14,37289.094,19378.5,18475.13,19973.484,19920.7,27924.227,27769.33,33352.285,17896.11,10437.028,19390.348,19889.398,16854.191,33858.504,7392.2217,15266.115,20358.887,27942.072,12446.149,25321.363,25899.727,18061.242,16903.088,28390.238,17574.953,19837.627,21645.176,17585.521,20677.709,
