mz_rt,row ID,6101_U4_C18POS_14,6110_U2_C18POS_34,6104_U2_C18POS_19,6109_U4_C18POS_22,6111_U1_C18POS_51,6110_U3_C18POS_45,6105_U1_C18POS_43,6111_U4_C18POS_42,6113_U2_C18POS_31,6105_U2_C18POS_40,6109_U1_C18POS_58,6113_U4_C18POS_62,6102_U1_C18POS_26_1,6102_U2_C18POS_16,6105_U4_C18POS_47,6105_U3_C18POS_39,6111_U2_C18POS_35,6103_U4_C18POS_53,6102_U3_C18POS_48,6102_U4_C18POS_50,6104_U4_C18POS_12,6101_U1_C18POS_59,6103_U3_C18POS_61,6108_U2_C18POS_27_1,6103_U2_C18POS_60,6101_U2_C18POS_30,6112_U2_C18POS_37,6113_U1_C18POS_24,6108_U4_C18POS_18,6104_U1_C18POS_55,6113_U3_C18POS_15,6101_U3_C18POS_29_1,6106_U3_C18POS_20,6106_U2_C18POS_46,6108_U1_C18POS_44,6111_U3_C18POS_54,6112_U4_C18POS_63,6109_U3_C18POS_52,6110_U1_C18POS_11,6110_U4_C18POS_start-10,6112_U3_C18POS_56,6108_U3_C18POS_28_1,6103_U1_C18POS_21,6106_U1_C18POS_23,6109_U2_C18POS_13,6106_U4_C18POS_36,6112_U1_C18POS_38,PooledQC6_C18POS_17,PooledQC11_C18POS_57,PooledQC9_C18POS_41,6104_U3_C18POS_32,PooledQC10_C18POS_49,PooledQC12_C18POS_64,PrerunPooledQC5tryagain-addednew3_C18POS_14_1,PooledQC8_C18POS_33,PooledQC7_C18POS_25,...63
300.217_5.005,5455,268770.4,180839.92,291239.6,155095.28,387305,365802.4,303225.25,235967.06,288315.38,264631.16,281976.94,314946.94,264349.75,232367.55,275382,241312.6,292781.72,409882.12,254195.25,239240.5,260241.06,237604.73,506124.75,187150.88,621629.6,194534.9,984304.1,422601.75,238408.88,271672.03,234848.52,274701.38,54072.027,56736.266,227961.47,295151.47,1069943.2,185792.42,495066.9,302485.16,1954484.4,275588.38,432755.66,139318.05,167678.5,63792.375,1104691.2,335251.7,322375.56,318279.66,241186.89,396329.78,394632.4,299528.7,324690.2,316048.22,NA
300.2527_5.004,5456,11776.184,7433.9253,13788.683,6052.1426,18657.7,17757.32,14094.066,9907.292,13698.999,11109.36,12265.895,13548.928,11940.438,10528.856,12131.776,10228.8,14131.561,20784.764,11483.056,10588.087,10989.15,10246.91,26159.842,7284.203,31894.086,8295.446,29136.078,21161.797,10184.609,11434.538,10121.612,14244.189,1982.7513,2104.404,9723.819,14496.607,34329.688,7309.7905,25166.422,13197.607,82044.97,12138.068,20773.24,4774.5024,6050.9375,2390.518,35184.957,15231.716,14702.8955,15644.295,10618.123,19799.973,19732.82,15303.197,15775.005,15009.088,NA
309.1689_5.025,5471,3900.4507,4795.317,4500.287,4729.0635,3780.2183,4410.885,4031.8667,4000.444,3982.8127,3504.9363,4054.333,3880.104,3846.2952,3980.197,4090.7761,4125.277,5411.771,3992.1045,3171.0713,3770.1497,3972.9202,4262.8975,4026.7761,3660.6846,5697.7495,4831.9653,1028496.75,3343.1301,3720.577,4187.1777,4057.2832,3808.2473,3257.2058,3868.2507,4242.2876,3486.358,571055.8,3558.7412,3414.1477,3367.0198,1021851.4,3849.6848,4305.3843,3632.0144,4166.4795,3569.6091,681137,118746.99,120404.87,110716.63,3904.252,139718.4,137467.11,110366.55,127442.02,123777.94,NA
141.0697_5.018,5480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318238.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,188943.66,NA,NA,NA,318874.03,NA,1466.7817,NA,NA,NA,220747.11,36188.516,43542.67,35113.402,NA,45977.13,48939.113,33682.035,41647.688,35940.67,NA
308.1987_4.967,5483,5009.318,6411.2637,5068.1655,1992.9873,1931.5145,8760.664,3982.977,1758.5652,4635.518,3372.8132,2497.309,5745.88,3168.7532,3444.117,2028.1926,4034.069,3155.9294,15357.439,2716.3496,2731.496,1645.0969,2719.5627,3659.2942,1709.45,6498.0396,7970.28,46728.79,9908.508,2438.1082,12549.783,7416.4077,4669.214,NA,2301.2449,2789.1213,3001.2676,49733.703,2219.9204,5153.1396,7691.215,81813.98,36306.625,16884.768,1235.7284,3318.0588,1399.375,63807.203,24054.031,22877.31,23389.365,3345.32,31546.893,29162.162,24064.055,23686.012,22765.469,NA
308.168_5.004,5486,3311.191,2949.366,2223.0288,3178.6611,2209.635,2865.948,2082.392,3212.9612,2422.4956,2908.639,2903.3616,2240.926,2071.537,2025.0248,2184.8198,3056.894,3526.6292,2307.6077,2463.3506,3661.856,1809.059,2430.6619,1827.4791,3683.0132,2717.9817,3013.4324,5016808.5,2766.6863,2826.4985,2608.6194,1819.405,2712.3752,1334.3822,1854.1897,2567.2087,2459.843,3333367.8,2147.0085,1908.5684,2329.8481,4833682,3077.0032,2454.8882,2809.4346,3021.0369,1473.8038,4014381,477268.72,457266.34,454818.1,2744.352,529931.06,535107.9,445551.4,477652.2,467610.66,NA
593.3321_5.017,5488,2704.7874,24949.314,41264.598,6609.3203,3480.1345,6579.3765,NA,31612.225,25539.965,2777.195,5659.5103,20177.033,1107.7056,4490.056,9072.992,16819.145,2196.383,70494.375,5400.4316,10267.963,79284.94,NA,41633.094,2161.705,177791.2,4045.717,9739.016,13766.907,4395.0454,27650.16,9792.191,4047.406,1507.9242,2376.5234,3559.2007,1708.0089,2765.1267,2014.7126,26528.51,21194.209,2822.0017,2570.539,109974.52,8267.963,11577.911,1494.91,2325.7493,18308.682,16492.943,19576.012,50067.75,21128.44,22599.068,17758.148,17563.375,17653.041,NA
200.1281_5.02,5492,17855.447,31130.01,16714.969,26055.756,21285.285,69168.24,30442.072,18721.248,47801.92,38663.223,38927.03,35610.125,20464.53,20718.924,30170.129,23858.36,21391.521,42964.938,24407.04,16316.886,45136.434,33553.293,41471.277,23241.13,29883.178,24248.408,59748.688,69555.125,31417.08,33359.242,64135.887,26845.486,47549.453,21438.438,27645.334,25009.906,46831.37,31434.504,80857.305,39697.574,56923.65,53205.72,59386.473,34289.54,21892.477,49910.773,49190.89,36527.7,37983.773,36486.305,29258.697,37873.207,40923.023,36508.992,39105.914,36905.277,NA
443.0724_5.024,5500,NA,NA,NA,NA,NA,NA,1737.0067,1665.7411,NA,37736.105,NA,NA,NA,1270.4269,2751.3762,5092.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1927.626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1229.3441,1641.1815,1094.2008,NA,1269.1295,1677.191,1255.4482,1056.4341,1283.5541,NA
427.0993_5.018,5502,NA,NA,NA,NA,NA,1711.023,4554.7075,2308.5645,1082.0768,147500.16,NA,2271.5623,NA,2198.6155,6697.1104,11580.591,NA,1470.5559,NA,NA,NA,NA,NA,NA,NA,NA,3758.6824,NA,NA,NA,NA,NA,NA,NA,NA,NA,1829.1702,NA,NA,1162.553,1084.5079,NA,NA,NA,1909.9036,NA,1419.7639,3151.3503,2948.5564,3878.8633,NA,4313.2065,2927.6404000000002,2803.8801,3426.0422,3480.746,NA
308.2029_4.983,5503,1460.0697,3063.265,1832.5977,1992.9873,1468.0272,2543.284,3062.0776,1602.487,1585.1434,1944.6198,2497.309,1380.0803,1286.2474,1886.4011,1118.2661,1341.5276,1884.9507,1545.9421,1916.316,2418.0227,1925.9388,1935.0286,3169.4402,1709.45,1737.3829,2410.6912,115931.33,2238.4932,1964.0009,2075.4084,1136.433,2657.7864,1024.0779,1215.1023,1937.4695,1415.5017,95039.65,1859.124,1213.125,2131.6802,98087.086,1564.1078,2102.1392,1561.9021,1827.3176,NA,100326.234,24054.031,22877.31,23389.365,1349.5135,31546.893,29162.162,24064.055,24864.076,24983.7,NA
416.3517_5.027,5515,17691.496,8787.104,34910.844,1574.9167,NA,8316.685,1390.9009,NA,21891.027,1117.4297,4105.929,21142.506,1951.4507,3757.1633,NA,NA,NA,2211.3499,4647.395,4453.003,32092.373,4110.8037,3503.6301,6996.6274,5238.6206,11354.377,1101.8109,26777.998,40991.832,29829.172,11032.946,7634.679,4578.0767,3864.0273,NA,NA,1434.7743,2924.261,69713.31,24824.977,1641.6565,27519.893,1129.2533,1610.8789,1231.2217,4894.9634,1248.0494,9412.135,9340.151,9810.177,21196.08,11725.789,12788.191,11579.587,10217.807,11337.118,NA
229.0982_5.024,5516,1000.99176,NA,1296.4269,NA,1240.1656,1607.2559,4177.6255,2075.8835,1934.0431,39093.05,1629.9431,2892.092,NA,1623.307,5370.56,9843.586,1034.7222,1326.5558,1226.3998,1710.4084,1287.1208,1008.47845,1570.495,1458.0059,1577.5981,1131.0781,5114.3623,2703.7087,NA,1260.961,1093.4023,NA,NA,1279.0985,2088.7952,NA,1346.9757,1191.2959,1503.6235,1303.8369,1352.2424,1066.8231,1482.0381,NA,1213.2385,NA,1028.1112,3325.9104,3171.1816,3492.549,1516.8418,3131.226,3255.7776,3089.7097,3156.4573,3730.4543,NA
215.0725_5.036,5521,NA,NA,1060.0941,NA,1049.2081,NA,4030.463,1009.52356,NA,45217.375,NA,1537.639,1398.4854,1131.5638,4970.5117,7947.4717,NA,1222.5782,1266.7856,NA,1859.554,1097.054,3207.7166,1268.523,2564.1045,NA,2490.5588,2733.2737,NA,1089.9607,1120.9344,NA,NA,NA,NA,NA,1436.7203,NA,1683.4795,1151.0499,NA,NA,1192.1396,NA,NA,NA,1026.2803,2429.2944,2544.0051,2951.257,1118.0865,2755.5679,2196.1665,2786.9968,2686.023,2009.6294,NA
318.2093_5.034,5524,9364.632,7179.596,6688.2944,17288.455,7450.2646,22148.615,7345.0073,5130.2085,8367.777,20228.326,11950.208,4359.307,9182.0625,9286.581,6324.139,10235.023,11248.402,6453.4033,11526.675,10271.896,32499.312,19332.29,7403.7295,19034.355,6996.576,10966.633,8145.852,10013.549,9941.115,20787.756,5848.15,11100.547,9960.394,2698.519,18161.176,9741.249,4920.1245,18172.084,20953.135,15628.935,13280.4375,15155.779,11043.528,39055.195,13723.004,15008.456,15110.006,12579.669,14590.412,13452.578,8825.711,14671.427,12030.531,11066.035,13130.951,10903.875,NA
391.1021_5.03,5525,NA,NA,NA,NA,NA,NA,7590.766,1925.7826,NA,101774.7,NA,1154.0391,NA,1781.4174,10468.001,17778.682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5031.8613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1187.3364,NA,NA,NA,NA,NA,NA,NA,5952.0146,4167.471,4589.8574,NA,4457.2803,4162.4917,4228.539,5508.3716,4626.303,NA
444.3097_5.039,5531,12905.861,2690.012,3723.185,4689.243,NA,1183.8939,7851.393,NA,6411.874,9972.775,19764.584,5136.261,14232.002,11245.42,9365.238,7950.5464,NA,15858.365,8991.568,13844.065,4695.9834,5848.3267,24304.29,20538.473,31043.602,16115.732,1168.9753,4095.875,19853.62,3840.6582,3941.9023,10463.219,1518.0974,NA,4716.409,NA,1113.9131,8673.823,1944.1111,2482.9844,1081.0842,28013.014,22627.22,1732.6956,3972.096,1020.1565,1447.5326,8137.8794,7356.76,7874.183,3893.3855,9213.1455,10396.848,7738.141,7552.8306,6582.3867,NA
591.3167_5.042,5533,2548.9202,116868.164,26977.953,1982.6674,1357.5948,21350.906,2862.8433,6184.4297,15876.453,9065.892,2533.086,15792.36,3272.4016,3375.6094,45418.133,40484.137,1288.3064,111227.28,8222.932,4423.788,35269.58,NA,61243.89,1619.1969,159026.11,4682.8857,4145.662,16716.951,2441.7224,7540.9585,8573.924,6903.2407,NA,1606.5831,2743.4106,1102.0118,2701.4507,1095.8772,52291.086,32561.97,1666.0952,2717.3474,286229.8,5986.7153,16813.443,NA,1383.3167,25261.24,25792.588,25194.982,28207.717,32120.086,30928.924,24010.824,26576.816,24395.809,NA
450.213_5.045,5534,NA,NA,1183.191,NA,NA,NA,NA,NA,NA,NA,1028.4792,1221.8013,NA,NA,NA,NA,NA,1343.056,1078.557,NA,NA,NA,1090.6886,NA,1219.609,NA,NA,1344.2922,NA,NA,1621.0146,1026.419,131843.4,36620.51,1568.5511,1110.3389,NA,NA,1120.7306,NA,NA,NA,1443.7506,100194.08,NA,123420.484,NA,11128.402,10856.895,11574.102,1007.01337,12560.06,12649.953,9277.73,11219.253,12758.511,NA
452.2062_5.052,5535,NA,NA,NA,NA,1671.344,NA,NA,1130.0118,1256.497,NA,NA,NA,NA,1064.563,NA,NA,NA,1042.2445,1112.2045,1225.9382,1011.375,NA,NA,26359.494,NA,NA,NA,1090.9834,NA,NA,NA,NA,NA,NA,1015.91925,9217.996,NA,NA,1193.9382,NA,NA,NA,1193.7291,NA,1237.4846,NA,NA,1731.7218,1684.2234,1746.1483,NA,2720.968,2911.6304,2125.921,1571.3159,1988.5676,NA
255.0655_5.039,5545,NA,NA,NA,11275.17,NA,NA,1194.3018,40873.82,NA,9606.881,NA,3690.1985,NA,13813.744,NA,NA,NA,NA,NA,NA,17758.984,NA,NA,34985.668,3181.8862,4641.6973,1805.7662,NA,NA,NA,NA,NA,NA,NA,1614.5714,NA,NA,1538.6952000000001,2006.4683,22785.572,NA,1540.0645,NA,NA,NA,9840.725,1371.5295,4585.954,3986.3857,4829.3945,NA,6113.9814,4389.7505,3555.3716,5131.463,4692.091,NA
595.3478_5.049,5550,1341.0315,4018.068,42993.324,28547.338,85250.56,2268.365,NA,159070.2,35725.56,NA,50698.168,84177.3,NA,2999.9075,2955.15,5875.098,26754.053,15787.659,1781.4979,13922.427,101045.62,NA,8961.815,2600.0437,53671.125,1346.6212,34110.47,14618.812,8063.0522,110572.07,13426.843,1570.5742,9942.822,2392.8694,3810.6863,16643.332,6282.3037,8426.398,8857.106,7819.653,3462.0378,3541.3118,21560.152,6799.0645,18031.775,4433.233,4850.1035,24433.29,22335.92,25118.512,45535.24,29108.008,29390.082,24977.453,23737.035,23073.008,NA
560.3058_5.064,5558,7718.058,7558.361,5628.644,21404.977,14926.351,12291.416,17011.426,19676.697,7716.2935,16534.965,20998.791,5501.645,21460.516,13974.666,13178.406,18121.035,17837.703,6220.751,16933.217,15359.701,11395.724,13098.5205,12194.827,2349.1304,10374.018,11527.486,25007.943,7447.857,12136.879,9206.939,7771.155,12706.826,13799.263,2572.031,19019.797,21158.979,20606.918,26593.02,12431.042,9778.258,20202.908,18420.744,15581.3125,21223.22,24386.982,9673.072,23778.502,15384.616,14248.09,15119.914,6832.2227,15043.505,16400.633,15967.997,14991.947,17768.453,NA
311.1563_5.057,5576,2379.2644,2855.9497,2283.816,2748.8352,2770.0417,3116.1772,2907.655,2731.3684,3102.1243,3834.9873,2586.0862,3260.079,3047.8792,2670.0005,2982.3186,3004.25,3088.994,3378.435,3006.616,3289.6646,3912.2737,2406.7056,2518.3442,2370.629,3971.4426,2613.2976,1184828.2,3854.5012,2692.4924,3216.1074,3080.0525,2821.3406,1593.6326,2016.7245,3102.43,2517.8032,653217.56,2097.085,6096.4014,3142.8965,960352.6,3463.6553,3310.3357,3335.9817,2344.1035,1874.1979,1050578.9,157668.64,153088.12,157385.31,2340.9304,182343.06,188221.83,151547.75,166167.08,150754.34,NA
575.384_5.148,5584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,960478.75,386047.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,110482.67,NA,875989.3,NA,20740.475,18559.586,19878.34,NA,22801.244,24036.037,20288.83,21502.594,18544.475,NA
322.1811_5.096,5586,1333.4445,1690.9525,1297.4546,1392.667,1132.9017,1151.0294,1438.92,1563.2346,1064.6611,1494.167,1015.7696,1468.6226,NA,1221.0786,1470.3611,1161.1409,1448.1526,1433.9126,1275.6123,1812.045,1358.5,1417.7041,1383.7882,1441.7875,1463.0338,1357.5803,122967.24,1205.7979,1146.166,1851.3625,1794.1545,1515.7943,1077.7098,1297.3717,1213.1522,1309.4813,90022.06,1581.9803,1351.5017,1164.9154,123238.55,1304.3528,1545.717,1128.7397,1529.7006,1159.817,90379.15,16643.941,16741.521,15788.065,1700.856,20630.48,19536.541,17716.734,15898.039,14289.558,NA
358.2585_5.127,5602,10819.9795,12877.479,19044.502,18061.33,24703.064,14459.806,12384.153,23596.25,13033.66,19777.172,20861.76,13635.776,8014.951,11953.012,11830.123,14202.452,21032.303,15873.842,8140.087,13579.242,24568.234,12282.926,32664.598,20772.014,20098.572,9409.577,6911.631,38475.074,19573.09,25355.111,14275.453,12912.043,9539.521,12447.52,23153.266,18939.188,10766.183,13365.424,26480.988,13306.995,14256.116,26251.467,34826.777,14214.448,14487.7295,8929.808,12378.383,14553.621,15508.848,16895.723,26334.066,18277.596,18328.352,14755.544,18110.336,15570.512,NA
288.1983_5.173,5626,1020.0039,1065.0667,NA,1865.2316,1325.8407,1424.2428,1648.6123,NA,1552.0624,1248.4518,1243.3982,1605.349,1297.0035,1341.4834,8936.21,1447.8,10612.0205,1113.1395,1995.4875,1783.0236,2268.072,1058.3959,1673.6556,1257.8108,2230.0337,1508.7656,2447.9238,1415.8007,NA,NA,1666.5527,1448.4697,2413743.5,1317984.6,1083.1855,NA,NA,1261.0375,1448.2286,1851.3009,1466.6656,1226.0006,1707.1256,2111023.2,1112.9095,2181064.2,1888.1589,250872.27,238588.23,238376.47,1439.654,285577.78,297892.22,236136.45,237497.75,242705.55,NA
575.3842_5.155,5628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,960478.75,386047.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,635742.9,NA,875989.3,NA,20740.475,18559.586,19878.34,NA,22801.244,24036.037,20288.83,21502.594,18544.475,NA
523.0001_5.152,5631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.21924,1107.7596,28029.932,NA,NA,NA,1479.899,1196.72,1146.9536,NA,NA,NA,NA,NA,NA,NA,NA,NA,1048.6691,1126.1635,NA,NA,43991.65,NA,NA,1092.8235,NA,1099.4253,1849.0084,1513.8088,1036.7422,NA,NA,1104.8644,NA,1521.5559,1212.7378,1365.0028,NA,2110.6628,2039.0197,1673.38,1992.3889,1598.7423,NA
310.2375_5.158,5632,21266.27,35512.81,36009.133,20294.11,27956.486,25899.475,33507.113,19011.19,38061.09,36310.785,46370.645,31626.262,40553.523,31775.113,32816.082,34335.51,13226.301,27887.334,35868.29,36323.395,78833.06,36478.086,24782.193,18801.217,10966.714,11515.909,14750.862,63936.637,14072.433,37324.24,51334.992,28026.459,10965.558,8979.456,19511.367,30830.715,13007.468,27448.63,81035.1,73632.24,18840.826,31005.441,9898.053,29923.068,33243.85,5929.543,23080.799,33248.227,29228.287,30924.977,35332.355,36973.594,37414.113,31617.006,27973.291,32863.973,NA
288.2295_5.182,5640,4383.1533,1169.2645,2556.0657,5637.0615,3675.0432,1698.0818,6732.606,3116.9185,1423.1111,7697.6973,5977.792,2542.4075,3961.052,2454.194,4849.1533,5783.5703,2369.1282,1598.0745,4727.661,3958.3196,7815.324,5958.4424,2133.5608,3449.943,1891.0474,2399.5476,3439.1155,4534.6567,3187.965,4204.5225,2910.7234,7352.63,92080.72,35007.41,3758.3953,4695.6724,2146.8906,6592.738,4138.6226,5044.2705,3837.1697,7009.58,2574.6946,17354.348,6480.1514,86773.09,3228.9946,11093.32,10294.413,11178.623,4663.184,13643.317,14050.023,11159.723,11376.314,11281.171,NA
325.1697_5.177,5651,1294.9149,1286.465,2627.704,2172.7952,1444.7585,1128.2798,2084.3557,1662.7864,1660.0074,1005.5544,1331.8962,2510.139,NA,1644.1118,2026.0011,1386.5623,1461.7439,1219.0588,1934.5719,2321.1418,2545.7205,1323.5458,3160.1658,1866.3833,1810.3644,1863.0082,3020112.8,2278.3376,2783.1763,2642.6243,2114.574,3322.6533,1236.8892,1438.5161,1969.0469,1808.9694,1635996.8,1621.0452,1896.9653,1073.5392,3217659.2,1949.0791,4103.11,1428.6372,2339.5818,3207.997,2918317,398485.2,384711.6,385378.38,1083.7806,481117.94,490845.47,383502.22,390307.28,392709.28,NA
312.2162_5.201,5653,39641.867,46895.6,49444.297,39809.19,57627.668,56035.29,66079.51,39580.824,68878.664,37061.402,113642.29,64831.105,48994.33,34150.867,49721.18,30936.299,36913.473,59841.582,62735.055,38168.402,124505.11,48633.9,45756.51,56405.805,37415.227,22885.725,44071.016,98614.67,38368.363,72935.1,80163.06,75919.82,39645.062,34376.06,46927.094,51186.38,37929.406,35686.598,132675.6,112982.4,59531.402,77071.64,54284.81,80259.11,44333.48,39954.97,51682.105,55475.64,32606.836,57118.355,50198.664,67928.055,65456.613,55488.96,57005.465,56315.188,NA
290.1419_5.181,5657,4664.11,3832.5518,35968.457,4304.1484,3731.001,19822.941,43181.848,9162.057,84657.43,11002.496,41217.79,21029.514,14528.711,5668.978,21779.596,11742.786,3648.556,14792.389,10758.306,6738.7373,14509.535,9181.238,23444.004,2110.867,12797.486,4457.6743,11193.414,29351.213,5690.9517,6294.8813,11093.988,3301.5796,3812.239,2988.4802,2840.0833,12126.281,30545.318,39526.742,8458.335,4777.7056,56644.26,3214.6619,12451.105,9050.508,5978.517,4653.7427,10348.683,17194.672,17485.691,16225.451,15676.742,18101.299,18460.13,14253.696,19793.746,18220.623,NA
500.2849_5.194,5672,20814.514,5275.795,13344.972,25263.482,17194.037,6705.228,3130.3933,27580.719,12019.106,3591.2058,21520.72,5728.694,9692.82,14826.376,14336.461,26799.91,24253,10495.813,14687.844,15263.106,19213.316,24673.291,7565.9634,3111.3328,10390.542,20179.076,17926.398,5242.2837,19113.006,12874.972,10260.268,24073.098,24158.455,16137.514,13309.038,36238.11,9046.802,19296.03,8043.038,15643.876,14240.618,13063.089,13763.025,19546.236,20353.479,27136.021,10624.151,15441.998,14624.552,14914.039,12380.378,15536.473,16982.928,15005.065,16811.03,15334.038,NA
240.1607_5.206,5684,1003.62335,1524.4031,1764.8041,68952.055,5080.11,1479.1023,3045.7344,1497.7596,1605.5309,2271.418,1201.7621,1771.6052,NA,1577.5005,2214.3152,1675.067,1635.0928,2099.8584,52070.332,2335.007,1826.7604,NA,1768.025,6084.8477,1769.839,1443.4958,2739.4465,NA,1653.0486,1793.8611,1132.037,1132.879,1194.3068,1145.6372,1164.6824,1666.1157,266601.03,75013.93,1799.0897,10365.442,2155.0806,1598.8007,2787.223,1804.2216,121819.555,1482.3633,469987.8,45316.996,45562.613,43839.734,1683.4698,41422.664,46340.535,43185.11,46259.06,44303.11,NA
552.3496_5.214,5705,NA,1139.2858,NA,NA,NA,1208.5032,NA,NA,NA,NA,1186.5803,NA,1440.4218,NA,21788.764,NA,NA,NA,1953.1703,1288.9766,1551.4042,NA,1162.9963,NA,NA,NA,1189.3833,NA,NA,NA,NA,NA,1132.875,NA,45916.367,1121.3091,NA,1038.1274,NA,NA,1394.3645,NA,NA,NA,1025.6516,NA,NA,2685.443,1343.4141,1993.5435,NA,2484.9714,1553.0493,1673.2357,1848.2017,2322.204,NA
338.1777_5.232,5706,1269.5692,1026.0195,1393.635,2143.3965,3628.0598,4621.885,2147.0225,1838.5214,1477.04,2619.579,2884.5183,2010.893,2382.818,2821.9922,2050.5098,1938.7593,2590.3616,2158.3726,2429.7495,1828.7156,1342.9468,1394.653,3225.5518,4202.3623,3066.6099,1933.7349,117128.67,2801.3806,4371.12,1631.7032,4546.9624,1573.3817,NA,1127.0432,2753.0867,2616.2285,52432.215,2340.4824,1363.247,1169.0698,91670.67,3115.4746,2681.6753,2499.0408,1186.9434,1081.8507,69288.24,8894.941,11169.657,9634.16,3071.1423,11255.958,13010.01,9645.166,10690.9,11096.814,NA
145.0648_5.215,5711,28630.807,1808.3438,13988.266,3381.2678,1229.0012,5612.8296,5806.1445,NA,2057.4922,2108.2043,4644.1543,2136.1135,2560.7766,4056.2085,3585.3557,2030.1555,NA,10676.219,3478.771,19935.07,1083.8151,8771.323,2253.1526,3516.0686,5709.8574,10170.693,NA,14427.967,3149.011,7976.8184,11032.256,1311.8773,5749.3945,2863.981,4313.201,1794.2189,1283.0641,91996.59,2312.3787,1452.5839,1271.0885,13884.3955,4921.7373,62743.95,64129.633,2527.016,4670.403,11397.256,11051.978,11222.847,23286.83,11604.001,10796.339,9948.488,15038.66,10895.469,NA
220.0967_5.22,5714,30667.355,2238.365,15290.905,2292.5103,1140.6477,6560.025,6043.035,NA,2775.5203,2189.4912,4360.6455,2064.2969,2585.011,4570.9976,3048.06,2604.0664,1046.5223,12622.767,4800.0166,20604.006,1169.2498,9480.859,3633.8406,3377.4082,7248.7944,9898.532,1061.3029,16943.541,3525.2102,6993.7925,8392.213,1541.3019,4522.8784,3214.1406,2874.572,2237.7976,NA,85330.44,3545.1477,1189.3947,1468.2738,12033.563,4903.8037,61139.637,62860.266,2058.4167,1549.3838,10113.197,9896.274,11819.569,24552.115,10989.67,10889.372,11163.096,11657.365,14840.706,NA
300.2168_5.214,5715,96332.63,96500.97,106521.96,66608.88,124211.63,88752.805,88599.13,78641.31,168214.89,99093.01,145037.94,186513.08,58416.13,54410.98,113990.63,76653,115702.086,201556.81,85234.51,97049.695,178680.58,65251.21,330513.3,58538.152,452194.22,47934.26,146405.42,1089094.6,68070.37,164829.89,186682.5,86956.62,79951.25,37844.66,87051.54,133407.72,125212.35,84733.14,214189.89,153565.48,162071.9,167436.95,254885.61,186745.02,95221.45,51633.504,169291.47,138571.89,133062.02,130117.17,125869.414,159395.2,164476.14,126705.28,140627.12,137910.66,NA
285.1804_5.23,5727,14950.423,12112.942,10500.969,21883.857,29869.225,24905.477,23215.537,20860.766,15138.934,39426.75,24193.434,11220.506,27144.31,20322.598,23562.086,20052.775,33931.734,13468.978,20976.957,21055.393,23542.166,31970.06,8100.4443,23140.775,13261.47,17496.104,11818.085,34719.734,43515.273,16457.559,15562.575,21012.16,10716.128,4794.7593,41693.66,28671.129,11743.037,22841.627,16176.979,22093.53,19112.48,39591.242,31531.46,143875.89,10392.447,6767.43,13743.14,23889.982,21258.416,20341.064,10586.374,25692.738,24282.102,21960.943,21851.074,21763.678,NA
300.2525_5.215,5728,3390.1167,3509.2625,3954.6,2166.852,3793.8828,3262.1594,3240.0186,2822.1655,6099.325,3526.6367,5743.1206,7179.6826,2413.557,2269.3909,4261.772,2612.8184,4267.478,8328.9,3098.765,3589.139,6177.0156,2460.9863,15945.459,2106.226,22691.977,1754.1855,5475.641,30871.92,2325.5266,5714.0947,7249.399,3173.7043,2950.76,1440.1719,2954.054,4315.618,4874.2,2846.2224,9024.326,5480.943,5871.2188,6081.1226,12179.162,8104.754,3258.2817,2339.3154,5871.719,4763.3154,4309.931,4906.62,4363.229,6031.468,6090.8423,4900.841,5141.6333,4612.3857,NA
256.0861_5.268,5758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32285.688,1233.0195,NA,NA,NA,NA,NA,NA,4673.8994,NA,26438.508,1093.12,2282.9448,1748.7897,NA,2460.7756,1847.6766,1353.8656,2246.2869,1278.1348,NA
