mz_rt,row ID,6111_U2_C18POS_35,6111_U4_C18POS_42,6110_U3_C18POS_45,6110_U2_C18POS_34,6104_U2_C18POS_19,6101_U3_C18POS_29,6105_U4_C18POS_47,6109_U4_C18POS_22,6101_U1_C18POS_59,6105_U1_C18POS_43,6101_U3_C18POS_29_1,6105_U3_C18POS_39,6104_U3_C18POS_32,6102_U3_C18POS_48,6104_U1_C18POS_55,6103_U2_C18POS_60,6109_U1_C18POS_58,6105_U2_C18POS_40,6111_U3_C18POS_54,6104_U4_C18POS_12,6112_U2_C18POS_37,6101_U2_C18POS_30,6102_U1_C18POS_26_1,6106_U2_C18POS_46,6108_U1_C18POS_44,6102_U4_C18POS_50,6103_U4_C18POS_53,6109_U3_C18POS_52,6108_U2_C18POS_27,6111_U1_C18POS_51,6102_U2_C18POS_16,6112_U3_C18POS_56,6108_U4_C18POS_18,6110_U4_C18POS_start-10,6112_U4_C18POS_63,6103_U1_C18POS_21,6106_U1_C18POS_23,6101_U4_C18POS_14,6113_U1_C18POS_24,6103_U3_C18POS_61,6110_U1_C18POS_11,6112_U1_C18POS_38,6108_U3_C18POS_28_1,6106_U3_C18POS_20,6108_U2_C18POS_27_1,6108_U3_C18POS_28,6109_U2_C18POS_13,6102_U1_C18POS_26,6113_U4_C18POS_62,6113_U2_C18POS_31,6113_U3_C18POS_15,PooledQC6_C18POS_17,PooledQC9_C18POS_41,PooledQC11_C18POS_57,PooledQC10_C18POS_49,PooledQC8_C18POS_33,PrerunPooledQC5tryagain-addednew3_C18POS_14_1,PooledQC12_C18POS_64,PooledQC7_C18POS_25_1,...66
219.1736_5.394,5516,4049.541,3036.4368,4560.321,3697.0293,4263.2065,5201.8135,4155.4507,3333.7666,2919.2212,10135.245,6772.8706,2904.0906,8066.689,7900.09,5285.258,10668.577,4608.875,3745.9707,2305.0046,9443.453,2341.8008,3805.711,5508.9097,1470.9526,4258.5566,9859.883,10739.217,4019.0554,3347.7673,2895.2068,3048.8416,2668.1155,7616.4126,8282.01,1880.843,8223.884,4802.001,11663.272,8589.001,16879.773,12411.88,2895.408,4717.372,1969.3154,3955.7202,6539.4893,4364.342,7229.6685,6820.9,4786.051,7503.7075,5845.4214,8364.314,6098.214,8306.457,5117.709,6836.187,5086.122,7980.778,NA
214.1437_5.417,5521,2424.5151,2283.09,4794.691,2567.4626,3418.629,2747.8518,3299.4944,1511.3472,2124.1455,3160.84,2458.663,2294.4812,2658.163,2429.4983,1863.8978,5713.9194,2646.5186,2192.239,3064.9622,2401.6445,9960.961,2193.12,2022.4082,1872.6913,2676.5938,1766.7788,5139.047,2237.6658,1921.059,3558.3901,2263.6045,17524.064,2568.8982,2701.1875,10345.657,3716.4836,3084.0168,2243.8909,5316.024,4177.017,7294.2437,9254.513,3778.472,2964.104,2508.5005,2510.4749,1739.454,2127.2034,2886.6128,3177.9148,3763.7654000000002,4281.7637,3799.716,2969.1023,3483.7207,3582.6775,3348.5117,4220.136,1302.7324,NA
255.1416_5.417,5529,1533.103,1605.2333,2368.0205,1779.5963,1012.06494,1828.6632,1354.8218,1425.3267,3404.9478,1191.4126,2169.3755,1543.1449,2967.5747,1498.2034,2561.6243,1341.7201,1593.5803,1524.7828,1087.019,3493.1064,2600.244,2572.4446,1844.6433,1101.5626,1699.4744,1844.7797,1784.8871,2019.3372,1289.8306,2539.1953,1340.2643,3952.0403,1580.209,4330.2837,2458.959,2750.583,1287.24,1483.0677,4066.5623,2501.6096,3901.47,2793.8696,1916.8688,2128.2114,1090.7383,2611.096,1637.2104,1724.6554,1786.8285,1514.4198,1981.7955,1971.9062,1916.9945,1694.0563,1780.6837,3273.724,1416.8098,2197.6948,1724.648,NA
450.2153_5.454,5532,4652.6997,3102.5303,5768.029,1792.496,1257.2219,3393.4456,2220.6863,5173.5156,4903.3555,3018.4329,3399.376,2929.1858,2169.6,3958.2644,5139.3965,2221.279,3828.691,4840.136,3368.9375,10564.91,3474.609,3410.6335,8013.5015,1249.8657,4850.884,3907.457,1925.6482,5007.681,3772.4402,3376.144,3665.406,6521.097,4727.374,7227.218,2962.33,2746.7698,3708.3257,3014.398,9914.665,4364.3193,10460.048,4471.0054,4874.0405,2941.667,4484.568,5690.5835,1847.8141,5544.9487,2633.9143,3342.7363,4303.4746,4434.6836,3702.745,3932.7659,4179.9727,3561.8953,4111.863,3716.756,4420.0425,NA
272.1676_5.428,5533,7309.6094,5256.9385,13828.86,5756.045,4443.1997,6596.9297,14982.725,5943.5493,10049.72,5309.5576,8087.802,5973.258,9126.268,7187.0347,11507.771,6306.5493,7888.945,8002.313,6217.4067,20504.744,8099.0913,11039.028,7620.503,2326.866,7749.076,5418.945,5047.6533,5730.2495,5645.92,8814.936,5851.4517,11163.168,6724.007,14230.36,3977.262,12496.695,7314.4224,4608.9697,18480.316,7236.608,19969.182,9329.018,8302.221,5080.7695,4016.681,8575.909,6404.303,7091.2197,7593.4854,8641.358,9813.642,10677.262,6065.222,9727.067,8567.015,10102.979,7182.453,10318.465,7157.3604,NA
408.1233_5.429,5534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1895.302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15517.634,NA,NA,7442.649,NA,NA,NA,NA,NA,NA,8391.232,NA,1301.9346,NA,NA,NA,NA,NA,NA,NA,1299.8553,1230.2573,880.2575,1186.7389,1407.5303,868.0625,1229.0859,1023.483,NA
406.1258_5.429,5536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5027.7734,NA,NA,NA,NA,NA,NA,NA,NA,7487.86,NA,33432.965,NA,NA,19879,NA,NA,NA,NA,NA,NA,17057.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,2313.716,2194.5408,2469.6067,2779.6995,2424.8577,2320.5498,2853.5596,2546.526,NA
333.1803_5.435,5537,NA,757.00525,1743.9342,1355.4469,1335.0801,646.2353,NA,871.51025,948.5378,946.1441,865.1769,1645.4202,NA,NA,681.80646,7705.322,1365.6056,1032.5928,NA,855.97266,591,1251.3209,NA,831.4329,733.5,1110.5045,3859.1028,NA,NA,NA,839.69904,738.37726,NA,3160.7456,1275.0625,9293.674,12704.975,940.6424,2560.8494,3607.4805,2647.5269,1034.3247,NA,1395.0144,868.6365,NA,1103.2903,894.9804,2449.2346,1480.2657,806.921,1445.1117,1827.8412,2312.001,2039.6385,1889.7279,1793.5288,2576.5845,2531.8035,NA
354.2275_5.44,5540,5157.5483,4845.88,4382.4478,2552.388,4359.463,4736.3623,4473.4087,2373.1619,4164.56,4992.444,5750.3423,3579.6338,6667.274,3586.2756,6879.5537,6550.252,3432.8115,4177.7793,4787.3145,10861.232,2873.6409,2368.3127,2364.1353,3041.6511,3152.6885,3331.042,4118.3384,3378.9958,2268.4587,7564.757,2225.7888,6099.1865,3403.7996,6358.6514,4240.501,5794.4917,3960.2612,3183.3718,8508.323,4697.3677,12927.521,6177.657,3581.701,2820.5134,2121.7815,4197.4463,3588.399,2162.4746,4379.6274,4474.3784,5845.49,4857.101,4807.6216,4399.588,4545.0776,4019.0093,4265.0464,4971.242,5267.983,NA
257.1528_5.442,5550,898.1871,1225.4833,6379.114,2030.3474,1739.7401,1014.29376,898.827,2827.6506,1223.535,1622.5308,1466.4441,820.33734,3192.4463,2160.7896,5616.346,3466.6062,1641.5764,2343.125,1401.4236,7252.6064,3569.779,1809.6956,3697.3894,1761.0883,4721.108,2114.7017,2214.7622,2625.3481,3825.6284,1047.378,2744.2463,5409.41,6336.87,4668.3506,3015.941,3674.5037,3556.7458,1350.3705,1643.1147,4677.4614,4257.207,6047.0005,6065.7197,3525.6594,4611.3955,5822.579,1800.0364,3045.1877,1367.8203,1565.9789,1457.0093,3472.6643,3083.5723,3170.2256,2173.6716,2777.952,3882.7249,2622.6875,3811.5007,NA
386.3261_5.446,5552,8612.897,1586.3627,NA,9899.895,2210.5625,NA,2928.3613,5238.1226,NA,NA,NA,NA,NA,NA,3643.5413,1347.802,NA,2326.5664,NA,NA,NA,1576.0067,NA,1958.5099,NA,7796.4443,1700.6188,NA,2566.6008,1648.704,2999.0889,1277.5117,3196.345,2535.1519,2533.653,1361.4003,NA,NA,NA,2316.2666,1277.1212,1945.3842,NA,NA,1384.9235,NA,3147.3743,NA,2334.191,NA,NA,1722.637,2374.4214,2166.1313,1827.7728,2047.6165,1831.5504,2935.1116,1624.0531,NA
486.2329_5.447,5553,13798.6455,13194.069,11744.912,10789.399,5546.9297,5274.1274,6942.5127,11797.516,4052.21,6078.6426,4887.258,9026.882,11374.219,5971.8564,5234.4478,10240.817,15627.596,14022.244,17115.135,7872.867,29879.08,4049.8555,7610.9736,3398.5896,13353.215,8429.779,8633.882,20941.727,11466.311,14750.717,9409.28,51198.785,4530.7866,18912.53,25925.959,15604.686,3488.9463,4917.691,26961.22,12918.372,12320.139,35648.926,14367.262,5126.4385,10664.4375,13556.764,13555.467,10019.898,13768.614,17684.912,15132.337,11958.494,12478.929,11625.663,15215.704,10971.223,14239.064,13116.01,10395.411,NA
231.102_5.447,5554,1130.0715,1323.2443,1258.5786,678.7705,646.73663,905.66736,1242.5946,928.68066,712.46313,NA,676.006,1401.157,NA,8027.8853,1530.9202,NA,1434.4241,1571.8218,935.5679,1957.8893,1420.2815,NA,1467.4083,1196.5643,1460.4622,1200.0333,626.1745,1484.6215,808.7189,250933.25,1259.572,1224.0898,603.5,NA,1122.7578,1105.5948,1323.8405,546.3125,NA,NA,1296.3743,957.5909,1211.0314,1597.4594,1803.1536,1260.0087,796.33685,1770.384,1555.0608,NA,NA,10357.927,10833.998,13459.543,10656.174,12319.05,10471.164,10440.014,5901.204,NA
424.1598_5.451,5555,1214.5262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19499.44,NA,NA,NA,NA,2551.1536,NA,NA,NA,NA,NA,NA,1372.6064,NA,NA,NA,928642.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2203.4238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36884.688,35957.01,31530.553,38065.45,33578.38,33403.875,31427.225,15522.233,NA
231.112_5.468,5556,NA,NA,NA,NA,NA,NA,NA,555,NA,NA,NA,NA,NA,847.16516,NA,NA,820.2245,NA,NA,550.9091,NA,NA,586.8148,NA,NA,NA,693.9114,NA,1187.2572,19270.031,NA,NA,NA,NA,NA,688.0008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1291.088,NA,1354.3812,1455.1375,1309.9047,1416.4648,1507.7847,1704.0562,1615.786,1615.6394,NA
232.1045_5.442,5557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1522.4857,NA,NA,655.2155,NA,NA,NA,NA,NA,NA,779.93085,NA,NA,NA,NA,NA,47828.695,NA,NA,NA,NA,NA,NA,577.805,NA,NA,702.4254,NA,NA,NA,772.1709,NA,NA,NA,NA,NA,668.03845,NA,1906.435,1888.6017,1606.0994,1896.989,1680.2874,1938.3425,1695.3125,1541.6404,NA
248.1281_5.446,5558,NA,1477.4126,NA,2208.8018,NA,NA,NA,NA,NA,581.6864,NA,NA,1046.8274,1542.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61947.3,NA,NA,NA,NA,NA,921.5283,NA,NA,781.00757,948.6741,751.92523,NA,555.06946,1081.5707,NA,NA,961.3634,NA,NA,815.1106,829.55615,2421.956,2964.0603,2983.1626,2418.3186,2728.14,3169.6323,2920.532,1890.5708,NA
429.1149_5.434,5559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1714.8188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1214.5579,NA,103489.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1250.757,1256.9917,NA,NA,NA,2147.9404,2969.002,2238.664,2905.4255,2037.1921,2041.1445,2667.1743,3301.0815,NA
297.1802_5.445,5568,4752.216,5721.317,2635.0457,2244.8105,1858.7579,6584.817,3907.7046,2875.8237,10776.096,5550.1665,7142.5166,3884.5151,2829.2554,6706.1704,6202.8296,4006.8948,4143.9204,5270.7637,4051.8782,8903.634,3430.3308,5146.0215,4903.2915,1383.8212,2459.1533,3956.0005,3022.7327,3913.4702,2356.3423,4511.955,3157.9338,6036.068,2628.774,5067.683,4131.4897,7239.3726,2917.97,2633.4866,7029.3516,4090.7812,6563.612,4593.9424,3105.4995,3218.9368,2870.2336,3870.5789,2810.8928,6593.517,2945.922,3491.726,4219.2896,5155.2217,3968.327,3688.327,3708.2573,3837.5793,4862.307,3347.9253,5975.788,NA
303.248_5.395,5571,18520.076,8756.105,14462.034,4699.2485,6314.8804,12221.144,12724.096,8672.561,3977.1738,10719.094,11166.585,12092.389,6760.875,8196.931,6441.929,9855.965,12563.029,12845.906,13338.71,6407.1855,14042.562,7522.2915,8248.334,3702.9253,13765.311,8266.768,11438.107,5665.1978,14876.485,13109.71,6591.233,9701.013,19136.203,18675.121,13886.665,4294.201,17230.842,7015.58,9599.837,11567.566,14498.339,11561.344,17596.69,5655.9683000000005,3151.5454,18261.527,5669.9497,6538.489,5483.8022,6313.5127,4922.027,14305.762,4912.205,12951.278,14122.065,10906.628,13759.87,16477.867,11472.612,NA
312.2528_5.502,5574,2221.8054,2223.375,2670.5178,1676.2007,3257.2117,1654.926,2479.4612,2125.7617,3096.6506,3336.2046,1910.9103,2157.3206,3792.2793,2521.552,4456.2236,3341.8696,5670.372,3356.2646,2675.5388,9162.269,2499.729,1456.2699,3426.4897,1491.5343,2313.408,2417.229,3087.2578,4173.8164,1773.498,2174.5786,1714.729,5969.412,1783.2046,3572.1667,3029.7837,3337.6694,2728.561,1531.5435,10178.947,4349.4355,5824.2163,3855.1375,2954.8938,2268.2017,2147.874,2906.771,2326.6123,2838.3547,5014.467,8920.009,5312.7173,3229.002,3407.8403,2933.42,3090.0613,3525.9097,2943.3486,3875.2607,2820.8618,NA
412.2841_5.475,5575,3144.2253,2816.9485,4212.3193,2337.113,5960.729,3963.0044,2274.6519,2981.8655,2940.0073,2465.9355,3836.2512,3684.6267,5676.6294,3481.2449,6105.6587,5650.755,2844.5317,3213.454,2809.6257,3270.6902,5207.2,2458.4722,5096.012,5166.401,3718.19,5601.001,3892.778,3282.5825,3189.348,3758.724,5100.62,2700.871,2287.3796,2679.7383,3320.0042,5715.522,8243.651,2474.8357,2969.6484,5495.6733,3227.2651,5099.477,4250.88,11083.557,3118.1887,5712.042,3121.7551,4164.9136,2595.3997,2005.2538,2425.9514,4287.898,3481.972,3664.064,3901.7312,4171.6553,3538.2092,4650.917,4298.829,NA
480.2219_5.485,5577,805.9054,2712.9924,3129.0852,1447.0358,5653.8403,3109.3398,2719.8616,1286.1143,3245.6538,5440.4297,2892.051,1671.6953,8322.889,8482.358,8244.929,5156.973,2215.1035,1453.0631,2128.2385,4039.8906,NA,2638.648,2285.6729,1035.2345,NA,4418.8027,5064.94,1239.1368,735.7293,2038.8041,3060.6826,1565.819,4590.798,4922.044,NA,4568.9,1669.7693,7252.6504,4658.6416,7785.5522,8396.352,1357.334,1715.085,NA,NA,731.225,1467.0504,3261.104,5956.401,7891.0107,6407.431,3678.919,3952.3594,4003.2847,3631.1194,3984.2778,3470.7754,3386.199,3813.172,NA
292.1943_5.479,5579,6258.5483,5312.563,6715.483,3237.1365,2803.5308,3682.8545,3771.8037,4773.3438,4379.186,7283.5635,4249.6196,5660.259,4030.2864,8200.225,7585.0015,3988.737,4648.932,7891.8916,5299.7393,13383.397,3116.357,2913.6409,10551.032,1176.8453,6361.5786,8687.829,3587.5051,5008.583,3443.74,6082.0566,8621.02,4406.75,6883.2246,7855.039,4091.9119,4747.5947,7624.7188,6698.714,10112.027,4237.3154,10542.776,4974.3535,7088.966,2763.1853,3008.4192,6399.234,4298.7383,10393.321,4654.402,5752.3916,6775.803,5938.2896,4950.566,6136.7803,7451.142,4957.3154,4864.633,6920.405,7503.414,NA
312.2168_5.502,5585,65710.445,51123.945,73163.52,53007.035,86162.16,48993.91,66228.2,60176.89,82101.98,96425.35,46923.254,57339.516,91961.93,72647.31,140609.89,99551.445,152654.81,91383.19,67017,210501.39,79548.31,38641.99,85942.62,24346.78,55538.613,63587.527,81905.695,121411.78,43211.586,59945.984,53205.8,157124.9,47854.574,106863.85,79556.85,91913,71510.84,40647.53,231080.94,118769.98,164483.14,101115.93,83236.3,66752.74,42585.75,81353.67,74165.234,65473.066,133503.52,213484.88,148299.47,88763.56,89564.234,82085.09,89840.89,88199.43,87453.09,108360.02,64283.336,NA
433.3305_5.499,5587,1627.7924,1490.3391,3016.9487,1325.0361,1229.0787,1776.1595,1677.0425,2389.2346,NA,1392.9763,1555.4471,NA,1485.8062,1792.254,1571.3481,2544.045,1902.774,1763.0118,2102.5896,1864.311,1938.7931,1948.3275,1967.6149,NA,2190.0107,1797.4102,1934.0448,2917.4539,1886.9796,1807.5469,1584.2549,1791.6696,1760.3641,1711.08,2033.1726,3589.016,NA,1286.6821,3235.4148,2141.041,2193.3264,2348.4534,1681,NA,2331.8948,2121.19,2290.327,1980.2756,1305.3639,2151.3674,2180.4702,1725.9551,1660.5356,2255.2988,1905.8779,2139.2405,1919.405,1440.0719,2738.2947,NA
448.3051_5.458,5590,6899.6006,7650.1685,6900.0737,3593.9534,10127.596,7042.252,4213.4897,8913.084,4573.587,2689.3245,6270.063,5467.0493,9574.5205,6266.15,9758.541,7542.5986,6916.771,6320.4136,7000.717,4269.932,9051.664,4014.7476,9383.491,8216.328,10824.371,10927.826,9710.203,9624.859,8142.546,8043.162,8553.915,6013.492,5657.794,4986.048,6942.121,9712.579,11595.396,6041.6284,2915.8535,26823.518,4525.4214,9151.524,11100.689,13684.369,8041.3267,9018.705,11358.202,9323.615,3282.4998,3806.2236,3539.401,10267.859,7819.8047,11170.899,10646.002,9918.281,8437.782,7269.882,8933.743,NA
338.1804_5.49,5591,4644.0522,3268.3972,2800.6055,NA,1353.6393,3340.5212,1650.2898,3387.4512,2267.1091,2595.809,2880.09,2671.0015,3812.2131,3090.7522,813.6069,2202.284,4253.687,3679.6377,4848.79,1319.6855,5559.7217,2936.5461,3104.2097,2037.4204,5138.2974,3303.495,2303.9004,3503.0095,6886.98,3870.1997,3560.507,3655.3691,7054.1587,2179.2231,4000.6907,2792.4956,3210.0913,1332.1115,3466.4915,3020.311,1385.3318,4443.5376,7538.6577,1477.6116,5427.0107,6459.534,1965.7467,2422.0151,1685.4296,1731.5764,5053.469,3212.5469,2816.4749,3900.1409,3658.824,3424.9136,3626.0015,2717.2825,2463.7651,NA
348.2172_5.498,5598,1203.9857,786.59393,968.40826,NA,900.083,1017.1313,1157.7869,2851.143,1133.388,999.578,819.55225,986.4321,981.6679,2852.277,1273.0111,912.89435,891.8368,1267.9299,994.7559,885.89984,2210.1936,887.0014,1084.4138,1197.231,1022.06616,844.02185,909.5556,7595.921,1341.7335,1479.6759,844.8968,2055.7156,845.56946,2213.768,16461.088,1205.1676,1505.5405,921.794,1071.042,1358.1913,1064.481,21091.76,1686.7902,961,1470.1355,1102.0864,10325.642,1558.6235,1409.2471,1144.952,905.99365,2173.2898,2529.4546,2643.2095,2177.7144,2077.3782,2341.7922,3320.1128,3910.036,NA
200.1281_5.507,5604,3102.3716,5733.938,3207.044,1651.0277,2561.503,5738.9043,7287.5566,5589.2593,14640.593,8293.932,7918.7725,7648.127,3925.3704,4964.9624,10152.217,4951.976,4561.6987,10183.449,3387.1035,16725.375,4576.2524,6469.6147,7576.1797,1357.5544,4710.3735,8849.709,3577.7266,4702.267,3083.068,3478.7852,4088.1665,3763.652,7274.765,4196.722,3300.935,9273.449,12971.258,6122.549,10737.5,4209.6235,3983.5942,6147.2344,6507.1606,9053.487,2610.268,7738.597,3493.9504,6151.887,3244.9949,3457.9094,5043.3003,6830.81,5462.5522,5545.107,7507.498,5491.596,5242.451,5095.293,5199.6313,NA
450.2152_5.532,5609,4672.6655,4773.0845,5768.029,NA,1535.8538,3464.9927,973.0062,5476.787,7859.491,4581.9536,3399.376,3305.5125,2169.6,5438.843,5139.3965,1492.059,4323.4453,4840.136,4007.026,10564.91,3480.5999,3776.6714,8013.5015,1621.3037,6572.8022,3907.457,1746.2766,7858.837,4427.702,4443.9595,3665.406,7359.645,8640.931,7227.218,3300.3652,1462.2885,45858.34,2385.5693,9914.665,4364.3193,10460.048,4809.8247,6550.9307,5257.7627,4839.8945,7120.0884,1672.2034,5956.443,2633.9143,3342.7363,4351.778,4434.6836,3842.316,4733.1177,5139.0625,3872.4805,4897.5024,4432.1177,6155.4287,NA
304.1177_5.538,5616,1328.4137,1546.3376,1894.4697,NA,5087.4424,2794.7341,2523.5715,NA,2644.4502,3203.9702,2466.143,1221.1991,8382.444,2833.8933,5243.5645,2097.1199,NA,NA,NA,4039.5972,NA,2064.574,2427.9944,NA,NA,2224.0056,2837.6345,NA,NA,NA,NA,NA,2433.6926,2403.955,NA,2614.8608,NA,4296.5107,NA,4543.407,4569.158,NA,1403.751,NA,NA,NA,NA,1952.3606,2091.0625,2475.1975,1930.2987,2654.3838,2171.1807,2276.385,2148.313,2149.828,2897.6926,2543.013,1777.8405,NA
262.1595_5.541,5619,6077.0986,754.0139,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.11035,1551.439,NA,1445.2385,773.8819,NA,1225.301,67309.17,NA,1387.5729,NA,617.0296,736.18646,786.57764,NA,882.6711,1455.2239,79074.67,33522.6,1001.8943,1485.1305,NA,NA,724.5866,808.90454,NA,NA,NA,NA,1793.6755,NA,882.3982,NA,81433.85,NA,NA,1715.7756,1457.0828,871.77234,NA,6954.7104,4659.7925,6425.44,6033.716,6119.9165,6813.422,7775.3965,4182.2236,NA
404.2992_5.543,5624,2432.9272,1757.093,3419.0361,1383.5378,1569.4623,2073.9648,2152.0098,5499.4355,1963.2103,5339.985,2178.6626,7598.0527,2422.004,1964.6268,8900.804,2198.326,3223.5981,7897.297,1751.7167,5870.0654,2726.8484,2731.0723,829.0311,1207.1832,1633.1644,2873.3682,2899.9565,2313.8225,3817.3755,1916.5659,2285.1333,2923.2563,2258.091,2989.8218,1516.6528,2704.383,4178.2407,1687.2424,1949.128,3330.9539,12738.922,3190.9573,3894.6145,967.799,3736.83,2997.581,4762.927,1232.3046,1798.012,1444.1241,1757.4257,2722.002,3402.6404000000002,3881.025,2914.5754,3621.41,2996.7007,4283.0366,3505.4536,NA
384.1837_5.555,5627,840.14935,728.66296,5505.109,2605.9407,2830.987,NA,810.01025,2163.754,1018.14404,1236.0698,813.8962,NA,4788.2856,3702.186,4252.328,5145.697,1918.9088,929.67194,735.611,5223.65,3608.6206,1112.2487,4324.7417,1405.8523,5736.638,3491.9626,3860.494,2513.116,4501.2607,973.3867,3533.096,4600.437,5368.0483,5228.4707,3452.0383,6898.4966,4452.115,651.22577,1213.2562,4145.5576,4631.2837,3150.27,5903.5312,2381.262,4611.037,6173.4556,2124.4536,2996.2605,1020.60364,1172.0228,926.60706,3233.5283,3638.2239,2734.3625,3243.8994,2952.405,2766.9038,3478.6794,3854.5564,NA
414.3361_5.555,5633,NA,NA,1356.6133,NA,NA,6340.0137,3768.823,NA,3811.8843,2388.932,7465.5063,2577.2046,NA,3025.3555,1406.7766,5854.3354,1794.0887,4727.3613,NA,NA,4768.964,11576.18,4822.105,26226.297,NA,2476.9246,5774.675,1808.1112,3911.36,NA,11544.149,5064.289,14695.488,1699.0009,3001.0068,1530.75,18007.162,8153.708,3424.6108,8213.001,3144.8792,3661.4653,6621.76,22583.227,3832.7756,4997.021,NA,3553.344,2356.312,3011.1995,2277.0205,5810.848,5072.059,4690.027,6826.4707,8254.209,5735.2017,8503.97,3631.0059,NA
430.2944_5.536,5638,7739.0605,7193.207,8977.262,4335.0996,7966.033,6203.7935,4858.9146,11307.702,4387.783,2932.7932,6756.7495,6265.6035,8361.61,5316.249,8581.889,9218.404,11986.644,6097.4873,9155.911,4524.069,22070.332,3768.9688,7145.311,7726.1777,21267.486,11274.308,11371.723,19930.945,12305.164,15562.341,9138.155,14748.251,7250.8403,5928.534,15542.775,16305.047,12462.1875,5111.1353,4305.795,18796.035,8327.381,35149.312,10040.843,16182.191,12379.834,10290.688,11531.068,6188.291,3703.589,4367.3335,3697.1274,9835.245,9087.364,8028.6064,9609.838,9892.518,8770.054,11011.632,8157.1597,NA
431.298_5.527,5640,3394.2908,3727.2878,2674.2295,1264.9281,3668.764,3107.8176,1872.1108,3276.6978,2000.1241,1729.8152,2908.8535,2953.9866,3193.2004,1945.5571,3017.4878,3701.0725,3317.0945,3239.8928,3339.7456,1889.269,7374.167,1396.615,2625.2332,2915.0032,8513.453,3145.4734,4315.2183000000005,6600.6465,4037.2083,6003.0195,3325.7092,5750.2456,2361.6887,2202.5603,4776.315,5411.5728,4022.4878,1860.2854,1944.4479,5184.5513,2773.1877,10277.164,3148.6287,5345.1426,5012.8813,4246.3994,4173.0205,2534.4866,1725.3348,2257.1807,2336.7996,3960.984,3222.4307,3419.5505,3616.7112,3663.2275,2782.496,2929.3774,2718.205,NA
336.1441_5.589,5658,NA,1592.3071,3274.3484,NA,NA,564.875,NA,NA,NA,NA,603.375,1816.0428,NA,813.1119,NA,2659.928,NA,1216.2216,NA,NA,NA,NA,NA,1661.3561,NA,NA,1360.0562,1094.2092,NA,NA,1727.5833,1317.0226,NA,5300.794,1257.3888,3525.277,9002.326,NA,1141.0641,3837.1519,6256.041,NA,NA,1311.5706,NA,NA,NA,804.0804,1882.926,1115.4739,1780.3953,1842.6818,2145.0193,1344.2305,1571.2051,2056.908,1536.5618,1732.9172,2262.5056,NA
307.2004_5.596,5661,13293.006,2733.02,1320.5563,1804.0012,8629.983,716.6401,657.00397,11831.553,NA,NA,1553.6694,1140.0332,2332.8003,2079.5527,21750.117,25016.504,4008.9097,730.147,13303.435,5159.273,4516.3096,840.71484,1517.346,8329.776,1302.7118,21325.744,9535.778,18115.059,970.4817,28112.42,2945.3835,1529.842,1468.9849,4691.8105,1329.1494,10326.649,37715.918,2052.5603,8241.282,8639.015,2979.7175,1650.8529,724.6377,90171.87,1348.7911,1205.7098,16499.156,1751.7659,4349.752,11876.051,3018.903,13515.834,12250.402,11610.1045,11877.327,9630.755,12582.87,12457.453,8883.921,NA
329.1825_5.576,5665,2647.4824,945.1704,929.4446,748.6875,1596.3258,976.1215,878.92694,1440.0281,1139.126,696.5848,834.59607,746.88696,986.7399,901.2413,2860.1265,3127.1875,1111.2483,1198.1287,2394.658,1199.7577000000001,1218.4392,655,980.5266,1193.0035,877.4638,3272.3604,1478.7356,1864.8009,787.44,3113.3582,1052.4664,1749.8912,NA,1252.5957,761.4261,1622.7988,4071.3916,1032.1285,2026.6082,1800.6901,956.9026,1041.2854,1232.9037,10224.722,892.0182,890.2638,2571.8162,1682.0773,1214.4435,1326.0656,949.1472,2166.6465,1645.3451,1493.068,1294.616,1656.9341,1790.2422,2978.198,1724.8018,NA
